"SampleID","subject","SampleCollectedBy","SampleBox","Bristol","SampleStabilizer","sampledate","studyday","subj_day","sampletime"
"KOR-63-MGE","korra","SA",24,3,"Molecular Grade (95%) Ethanol",2023-05-11,"63","korra_63",08:30:00
"WOL-63-DRS","wolverine","SA",24,2,"DNA/RNA Shield",2023-05-11,"63","wolverine_63",08:30:00
"WOL-63-MGE","wolverine","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-11,"63","wolverine_63",08:30:00
"IRI-63-DRS","iris","SA",24,2,"DNA/RNA Shield",2023-05-11,"63","iris_63",08:30:00
"IRI-63-MGE","iris","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-11,"63","iris_63",08:30:00
"HAM-64-DRS","hamlet","SA/GR",24,2,"DNA/RNA Shield",2023-05-12,"64","hamlet_64",08:00:00
"HAM-64-MGE","hamlet","SA/GR",24,2,"Molecular Grade (95%) Ethanol",2023-05-12,"64","hamlet_64",08:00:00
"HER-64-DRS","hera","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","hera_64",08:00:00
"HER-64-MGE","hera","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","hera_64",08:00:00
"JAR-64-DRS","jarjarbinks","SA/GR",24,2,"DNA/RNA Shield",2023-05-12,"64","jarjarbinks_64",08:00:00
"JAR-64-MGE","jarjarbinks","SA/GR",24,2,"Molecular Grade (95%) Ethanol",2023-05-12,"64","jarjarbinks_64",08:00:00
"OPH-64-DRS","ophelia","SA/GR",24,2,"DNA/RNA Shield",2023-05-12,"64","ophelia_64",08:00:00
"OPH-64-MGE","ophelia","SA/GR",24,2,"Molecular Grade (95%) Ethanol",2023-05-12,"64","ophelia_64",08:00:00
"KUB-64-DRS","kubo","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","kubo_64",08:00:00
"KUB-64-MGE","kubo","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","kubo_64",08:00:00
"KOR-64-DRS","korra","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","korra_64",08:00:00
"KOR-64-MGE","korra","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","korra_64",08:00:00
"WOL-64-DRS","wolverine","SA/GR",24,2,"DNA/RNA Shield",2023-05-12,"64","wolverine_64",08:00:00
"WOL-64-MGE","wolverine","SA/GR",24,2,"Molecular Grade (95%) Ethanol",2023-05-12,"64","wolverine_64",08:00:00
"IRI-64-DRS","iris","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","iris_64",08:00:00
"IRI-64-MGE","iris","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","iris_64",08:00:00
"GOO-64-DRS","goose","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","goose_64",07:30:00
"GOO-64-MGE","goose","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","goose_64",07:30:00
"LAM-64-DRS","lambchop","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","lambchop_64",07:30:00
"LAM-64-MGE","lambchop","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","lambchop_64",07:30:00
"FRA-64-DRS","franc","SA/GR",24,2,"DNA/RNA Shield",2023-05-12,"64","franc_64",07:30:00
"FRA-64-MGE","franc","SA/GR",24,2,"Molecular Grade (95%) Ethanol",2023-05-12,"64","franc_64",07:30:00
"IVY-64-DRS","ivy","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","ivy_64",07:30:00
"IVY-64-MGE","ivy","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","ivy_64",07:30:00
"CHA-64-DRS","charles","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","charles_64",07:30:00
"CHA-64-MGE","charles","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","charles_64",07:30:00
"GRO-64-DRS","grogu","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","grogu_64",07:30:00
"GRO-64-MGE","grogu","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","grogu_64",07:30:00
"MAR-64-DRS","marshmallow","SA/GR",24,3,"DNA/RNA Shield",2023-05-12,"64","marshmallow_64",07:30:00
"MAR-64-MGE","marshmallow","SA/GR",24,3,"Molecular Grade (95%) Ethanol",2023-05-12,"64","marshmallow_64",07:30:00
"HEN-64-DRS","henry","SA/GR",24,2,"DNA/RNA Shield",2023-05-12,"64","henry_64",07:30:00
"HEN-64-MGE","henry","SA/GR",24,2,"Molecular Grade (95%) Ethanol",2023-05-12,"64","henry_64",07:30:00
"GIN-64-DRS","ginger","SA/GR",24,2,"DNA/RNA Shield",2023-05-12,"64","ginger_64",07:30:00
"GIN-64-MGE","ginger","SA/GR",24,2,"Molecular Grade (95%) Ethanol",2023-05-12,"64","ginger_64",07:30:00
"HAM-65-DRS","hamlet","SA",24,2,"DNA/RNA Shield",2023-05-13,"65","hamlet_65",08:00:00
"HAM-65-MGE","hamlet","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-13,"65","hamlet_65",08:00:00
"HER-65-DRS","hera","SA",24,2,"DNA/RNA Shield",2023-05-13,"65","hera_65",08:00:00
"HER-65-MGE","hera","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-13,"65","hera_65",08:00:00
"JAR-65-DRS","jarjarbinks","SA",24,3,"DNA/RNA Shield",2023-05-13,"65","jarjarbinks_65",08:00:00
"JAR-65-MGE","jarjarbinks","SA",24,3,"Molecular Grade (95%) Ethanol",2023-05-13,"65","jarjarbinks_65",08:00:00
"OPH-65-DRS","ophelia","SA",24,2,"DNA/RNA Shield",2023-05-13,"65","ophelia_65",08:00:00
"OPH-65-MGE","ophelia","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-13,"65","ophelia_65",08:00:00
"KUB-65-DRS","kubo","SA",24,2,"DNA/RNA Shield",2023-05-13,"65","kubo_65",08:00:00
"KUB-65-MGE","kubo","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-13,"65","kubo_65",08:00:00
"KOR-65-DRS","korra","SA",24,3,"DNA/RNA Shield",2023-05-13,"65","korra_65",08:00:00
"KOR-65-MGE","korra","SA",24,3,"Molecular Grade (95%) Ethanol",2023-05-13,"65","korra_65",08:00:00
"WOL-65-DRS","wolverine","SA",24,3,"DNA/RNA Shield",2023-05-13,"65","wolverine_65",08:00:00
"WOL-65-MGE","wolverine","SA",24,3,"Molecular Grade (95%) Ethanol",2023-05-13,"65","wolverine_65",08:00:00
"IRI-65-DRS","iris","SA",24,3,"DNA/RNA Shield",2023-05-13,"65","iris_65",08:00:00
"IRI-65-MGE","iris","SA",24,3,"Molecular Grade (95%) Ethanol",2023-05-13,"65","iris_65",08:00:00
"GOO-65-DRS","goose","SA",24,2,"DNA/RNA Shield",2023-05-13,"65","goose_65",07:30:00
"GOO-65-MGE","goose","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-13,"65","goose_65",07:30:00
"LAM-65-DRS","lambchop","SA",24,3,"DNA/RNA Shield",2023-05-13,"65","lambchop_65",07:30:00
"LAM-65-MGE","lambchop","SA",24,3,"Molecular Grade (95%) Ethanol",2023-05-13,"65","lambchop_65",07:30:00
"FRA-65-DRS","franc","SA",24,2,"DNA/RNA Shield",2023-05-13,"65","franc_65",07:30:00
"FRA-65-MGE","franc","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-13,"65","franc_65",07:30:00
"IVY-65-DRS","ivy","SA",24,3,"DNA/RNA Shield",2023-05-13,"65","ivy_65",07:30:00
"IVY-65-MGE","ivy","SA",24,3,"Molecular Grade (95%) Ethanol",2023-05-13,"65","ivy_65",07:30:00
"GRO-65-DRS","grogu","SA",24,2,"DNA/RNA Shield",2023-05-13,"65","grogu_65",07:30:00
"GRO-65-MGE","grogu","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-13,"65","grogu_65",07:30:00
"MAR-65-DRS","marshmallow","SA",24,4,"DNA/RNA Shield",2023-05-13,"65","marshmallow_65",07:30:00
"MAR-65-MGE","marshmallow","SA",24,4,"Molecular Grade (95%) Ethanol",2023-05-13,"65","marshmallow_65",07:30:00
"BUD-65-DRS","buddy","SA",24,3,"DNA/RNA Shield",2023-05-13,"65","buddy_65",07:30:00
"BUD-65-MGE","buddy","SA",24,3,"Molecular Grade (95%) Ethanol",2023-05-13,"65","buddy_65",07:30:00
"JOA-65-DRS","joans","SA",24,3,"DNA/RNA Shield",2023-05-13,"65","joans_65",07:30:00
"JOA-65-MGE","joans","SA",24,3,"Molecular Grade (95%) Ethanol",2023-05-13,"65","joans_65",07:30:00
"HEN-65-DRS","henry","SA",24,2,"DNA/RNA Shield",2023-05-13,"65","henry_65",07:30:00
"HEN-65-MGE","henry","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-13,"65","henry_65",07:30:00
"GIN-65-DRS","ginger","SA",24,2,"DNA/RNA Shield",2023-05-13,"65","ginger_65",07:30:00
"GIN-65-MGE","ginger","SA",24,2,"Molecular Grade (95%) Ethanol",2023-05-13,"65","ginger_65",07:30:00
"HAM-66-DRS","hamlet","SA",24,1,"DNA/RNA Shield",2023-05-14,"66","hamlet_66",07:30:00
"HAM-66-MGE","hamlet","SA",24,1,"Molecular Grade (95%) Ethanol",2023-05-14,"66","hamlet_66",07:30:00
"HER-66-DRS","hera","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","hera_66",07:30:00
"HER-66-MGE","hera","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","hera_66",07:30:00
"JAR-66-DRS","jarjarbinks","SA",25,3,"DNA/RNA Shield",2023-05-14,"66","jarjarbinks_66",07:30:00
"JAR-66-MGE","jarjarbinks","SA",25,3,"Molecular Grade (95%) Ethanol",2023-05-14,"66","jarjarbinks_66",07:30:00
"OPH-66-DRS","ophelia","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","ophelia_66",07:30:00
"OPH-66-MGE","ophelia","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","ophelia_66",07:30:00
"KUB-66-DRS","kubo","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","kubo_66",07:30:00
"KUB-66-MGE","kubo","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","kubo_66",07:30:00
"KOR-66-DRS","korra","SA",25,3,"DNA/RNA Shield",2023-05-14,"66","korra_66",07:30:00
"KOR-66-MGE","korra","SA",25,3,"Molecular Grade (95%) Ethanol",2023-05-14,"66","korra_66",07:30:00
"WOL-66-DRS","wolverine","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","wolverine_66",07:30:00
"WOL-66-MGE","wolverine","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","wolverine_66",07:30:00
"IRI-66-DRS","iris","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","iris_66",07:30:00
"IRI-66-MGE","iris","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","iris_66",07:30:00
"GOO-66-DRS","goose","SA",25,3,"DNA/RNA Shield",2023-05-14,"66","goose_66",08:00:00
"GOO-66-MGE","goose","SA",25,3,"Molecular Grade (95%) Ethanol",2023-05-14,"66","goose_66",08:00:00
"LAM-66-DRS","lambchop","SA",25,3,"DNA/RNA Shield",2023-05-14,"66","lambchop_66",08:00:00
"LAM-66-MGE","lambchop","SA",25,3,"Molecular Grade (95%) Ethanol",2023-05-14,"66","lambchop_66",08:00:00
"FRA-66-DRS","franc","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","franc_66",08:00:00
"FRA-66-MGE","franc","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","franc_66",08:00:00
"IVY-66-DRS","ivy","SA",25,3,"DNA/RNA Shield",2023-05-14,"66","ivy_66",08:00:00
"IVY-66-MGE","ivy","SA",25,3,"Molecular Grade (95%) Ethanol",2023-05-14,"66","ivy_66",08:00:00
"CHA-66-DRS","charles","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","charles_66",08:00:00
"CHA-66-MGE","charles","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","charles_66",08:00:00
"GRO-66-DRS","grogu","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","grogu_66",08:00:00
"GRO-66-MGE","grogu","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","grogu_66",08:00:00
"MAR-66-DRS","marshmallow","SA",25,3,"DNA/RNA Shield",2023-05-14,"66","marshmallow_66",08:00:00
"MAR-66-MGE","marshmallow","SA",25,3,"Molecular Grade (95%) Ethanol",2023-05-14,"66","marshmallow_66",08:00:00
"BUD-66-DRS","buddy","SA",25,4,"DNA/RNA Shield",2023-05-14,"66","buddy_66",08:00:00
"BUD-66-MGE","buddy","SA",25,4,"Molecular Grade (95%) Ethanol",2023-05-14,"66","buddy_66",08:00:00
"JOA-66-DRS","joans","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","joans_66",08:00:00
"JOA-66-MGE","joans","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","joans_66",08:00:00
"HEN-66-DRS","henry","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","henry_66",08:00:00
"HEN-66-MGE","henry","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","henry_66",08:00:00
"GIN-66-DRS","ginger","SA",25,2,"DNA/RNA Shield",2023-05-14,"66","ginger_66",08:00:00
"GIN-66-MGE","ginger","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-14,"66","ginger_66",08:00:00
"HAM-67-DRS","hamlet","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","hamlet_67",07:30:00
"HAM-67-MGE","hamlet","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","hamlet_67",07:30:00
"HER-67-DRS","hera","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","hera_67",07:30:00
"HER-67-MGE","hera","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","hera_67",07:30:00
"JAR-67-DRS","jarjarbinks","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","jarjarbinks_67",07:30:00
"JAR-67-MGE","jarjarbinks","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","jarjarbinks_67",07:30:00
"OPH-67-DRS","ophelia","SA/GR",25,1,"DNA/RNA Shield",2023-05-15,"67","ophelia_67",07:30:00
"OPH-67-MGE","ophelia","SA/GR",25,1,"Molecular Grade (95%) Ethanol",2023-05-15,"67","ophelia_67",07:30:00
"KUB-67-DRS","kubo","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","kubo_67",07:30:00
"KUB-67-MGE","kubo","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","kubo_67",07:30:00
"KOR-67-DRS","korra","SA/GR",25,3,"DNA/RNA Shield",2023-05-15,"67","korra_67",07:30:00
"KOR-67-MGE","korra","SA/GR",25,3,"Molecular Grade (95%) Ethanol",2023-05-15,"67","korra_67",07:30:00
"WOL-67-DRS","wolverine","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","wolverine_67",07:30:00
"WOL-67-MGE","wolverine","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","wolverine_67",07:30:00
"IRI-67-DRS","iris","SA/GR",25,3,"DNA/RNA Shield",2023-05-15,"67","iris_67",07:30:00
"IRI-67-MGE","iris","SA/GR",25,3,"Molecular Grade (95%) Ethanol",2023-05-15,"67","iris_67",07:30:00
"GOO-67-DRS","goose","SA/GR",25,3,"DNA/RNA Shield",2023-05-15,"67","goose_67",08:00:00
"GOO-67-MGE","goose","SA/GR",25,3,"Molecular Grade (95%) Ethanol",2023-05-15,"67","goose_67",08:00:00
"LAM-67-DRS","lambchop","SA/GR",25,3,"DNA/RNA Shield",2023-05-15,"67","lambchop_67",08:00:00
"LAM-67-MGE","lambchop","SA/GR",25,3,"Molecular Grade (95%) Ethanol",2023-05-15,"67","lambchop_67",08:00:00
"FRA-67-DRS","franc","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","franc_67",08:00:00
"FRA-67-MGE","franc","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","franc_67",08:00:00
"IVY-67-DRS","ivy","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","ivy_67",08:00:00
"IVY-67-MGE","ivy","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","ivy_67",08:00:00
"CHA-67-DRS","charles","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","charles_67",08:00:00
"CHA-67-MGE","charles","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","charles_67",08:00:00
"GRO-67-DRS","grogu","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","grogu_67",08:00:00
"GRO-67-MGE","grogu","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","grogu_67",08:00:00
"MAR-67-DRS","marshmallow","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","marshmallow_67",08:00:00
"MAR-67-MGE","marshmallow","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","marshmallow_67",08:00:00
"HEN-67-DRS","henry","SA/GR",25,3,"DNA/RNA Shield",2023-05-15,"67","henry_67",08:00:00
"HEN-67-MGE","henry","SA/GR",25,3,"Molecular Grade (95%) Ethanol",2023-05-15,"67","henry_67",08:00:00
"GIN-67-DRS","ginger","SA/GR",25,2,"DNA/RNA Shield",2023-05-15,"67","ginger_67",08:00:00
"GIN-67-MGE","ginger","SA/GR",25,2,"Molecular Grade (95%) Ethanol",2023-05-15,"67","ginger_67",08:00:00
"HAM-68-DRS","hamlet","SA",25,2,"DNA/RNA Shield",2023-05-16,"68","hamlet_68",07:30:00
"HAM-68-MGE","hamlet","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","hamlet_68",07:30:00
"HER-68-DRS","hera","SA",25,2,"DNA/RNA Shield",2023-05-16,"68","hera_68",07:30:00
"HER-68-MGE","hera","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","hera_68",07:30:00
"JAR-68-DRS","jarjarbinks","SA",25,2,"DNA/RNA Shield",2023-05-16,"68","jarjarbinks_68",07:30:00
"JAR-68-MGE","jarjarbinks","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","jarjarbinks_68",07:30:00
"OPH-68-DRS","ophelia","SA",25,2,"DNA/RNA Shield",2023-05-16,"68","ophelia_68",07:30:00
"OPH-68-MGE","ophelia","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","ophelia_68",07:30:00
"KUB-68-DRS","kubo","SA",25,2,"DNA/RNA Shield",2023-05-16,"68","kubo_68",07:30:00
"KUB-68-MGE","kubo","SA",25,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","kubo_68",07:30:00
"KOR-68-DRS","korra","SA",25,3,"DNA/RNA Shield",2023-05-16,"68","korra_68",07:30:00
"KOR-68-MGE","korra","SA",26,3,"Molecular Grade (95%) Ethanol",2023-05-16,"68","korra_68",07:30:00
"WOL-68-DRS","wolverine","SA",26,2,"DNA/RNA Shield",2023-05-16,"68","wolverine_68",07:30:00
"WOL-68-MGE","wolverine","SA",26,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","wolverine_68",07:30:00
"IRI-68-DRS","iris","SA",26,2,"DNA/RNA Shield",2023-05-16,"68","iris_68",07:30:00
"IRI-68-MGE","iris","SA",26,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","iris_68",07:30:00
"GOO-68-DRS","goose","SA",26,3,"DNA/RNA Shield",2023-05-16,"68","goose_68",08:00:00
"GOO-68-MGE","goose","SA",26,3,"Molecular Grade (95%) Ethanol",2023-05-16,"68","goose_68",08:00:00
"LAM-68-DRS","lambchop","SA",26,3,"DNA/RNA Shield",2023-05-16,"68","lambchop_68",08:00:00
"LAM-68-MGE","lambchop","SA",26,3,"Molecular Grade (95%) Ethanol",2023-05-16,"68","lambchop_68",08:00:00
"FRA-68-DRS","franc","SA",26,3,"DNA/RNA Shield",2023-05-16,"68","franc_68",08:00:00
"FRA-68-MGE","franc","SA",26,3,"Molecular Grade (95%) Ethanol",2023-05-16,"68","franc_68",08:00:00
"IVY-68-DRS","ivy","SA",26,3,"DNA/RNA Shield",2023-05-16,"68","ivy_68",08:00:00
"IVY-68-MGE","ivy","SA",26,3,"Molecular Grade (95%) Ethanol",2023-05-16,"68","ivy_68",08:00:00
"CHA-68-DRS","charles","SA",26,2,"DNA/RNA Shield",2023-05-16,"68","charles_68",08:00:00
"CHA-68-MGE","charles","SA",26,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","charles_68",08:00:00
"GRO-68-DRS","grogu","SA",26,3,"DNA/RNA Shield",2023-05-16,"68","grogu_68",08:00:00
"GRO-68-MGE","grogu","SA",26,3,"Molecular Grade (95%) Ethanol",2023-05-16,"68","grogu_68",08:00:00
"MAR-68-DRS","marshmallow","SA",26,2,"DNA/RNA Shield",2023-05-16,"68","marshmallow_68",08:00:00
"MAR-68-MGE","marshmallow","SA",26,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","marshmallow_68",08:00:00
"HEN-68-DRS","henry","SA",26,2,"DNA/RNA Shield",2023-05-16,"68","henry_68",08:00:00
"HEN-68-MGE","henry","SA",26,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","henry_68",08:00:00
"GIN-68-DRS","ginger","SA",26,2,"DNA/RNA Shield",2023-05-16,"68","ginger_68",08:00:00
"GIN-68-MGE","ginger","SA",26,2,"Molecular Grade (95%) Ethanol",2023-05-16,"68","ginger_68",08:00:00
"HAM-69-DRS","hamlet","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","hamlet_69",07:30:00
"HAM-69-MGE","hamlet","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","hamlet_69",07:30:00
"HER-69-DRS","hera","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","hera_69",07:30:00
"HER-69-MGE","hera","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","hera_69",07:30:00
"JAR-69-DRS","jarjarbinks","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","jarjarbinks_69",07:30:00
"JAR-69-MGE","jarjarbinks","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","jarjarbinks_69",07:30:00
"OPH-69-DRS","ophelia","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","ophelia_69",07:30:00
"OPH-69-MGE","ophelia","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","ophelia_69",07:30:00
"KUB-69-DRS","kubo","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","kubo_69",07:30:00
"KUB-69-MGE","kubo","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","kubo_69",07:30:00
"KOR-69-DRS","korra","SA/GR",26,3,"DNA/RNA Shield",2023-05-17,"69","korra_69",07:30:00
"KOR-69-MGE","korra","SA/GR",26,3,"Molecular Grade (95%) Ethanol",2023-05-17,"69","korra_69",07:30:00
"WOL-69-DRS","wolverine","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","wolverine_69",07:30:00
"WOL-69-MGE","wolverine","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","wolverine_69",07:30:00
"IRI-69-DRS","iris","SA/GR",26,3,"DNA/RNA Shield",2023-05-17,"69","iris_69",07:30:00
"IRI-69-MGE","iris","SA/GR",26,3,"Molecular Grade (95%) Ethanol",2023-05-17,"69","iris_69",07:30:00
"GOO-69-DRS","goose","SA/GR",26,3,"DNA/RNA Shield",2023-05-17,"69","goose_69",08:00:00
"GOO-69-MGE","goose","SA/GR",26,3,"Molecular Grade (95%) Ethanol",2023-05-17,"69","goose_69",08:00:00
"LAM-69-DRS","lambchop","SA/GR",26,3,"DNA/RNA Shield",2023-05-17,"69","lambchop_69",08:00:00
"LAM-69-MGE","lambchop","SA/GR",26,3,"Molecular Grade (95%) Ethanol",2023-05-17,"69","lambchop_69",08:00:00
"FRA-69-DRS","franc","SA/GR",26,5,"DNA/RNA Shield",2023-05-17,"69","franc_69",08:00:00
"FRA-69-MGE","franc","SA/GR",26,5,"Molecular Grade (95%) Ethanol",2023-05-17,"69","franc_69",08:00:00
"IVY-69-DRS","ivy","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","ivy_69",08:00:00
"IVY-69-MGE","ivy","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","ivy_69",08:00:00
"CHA-69-DRS","charles","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","charles_69",08:00:00
"CHA-69-MGE","charles","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","charles_69",08:00:00
"GRO-69-DRS","grogu","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","grogu_69",08:00:00
"GRO-69-MGE","grogu","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","grogu_69",08:00:00
"MAR-69-DRS","marshmallow","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","marshmallow_69",08:00:00
"MAR-69-MGE","marshmallow","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","marshmallow_69",08:00:00
"BUD-69-DRS","buddy","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","buddy_69",08:00:00
"BUD-69-MGE","buddy","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","buddy_69",08:00:00
"JOA-69-DRS","joans","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","joans_69",08:00:00
"JOA-69-MGE","joans","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","joans_69",08:00:00
"HEN-69-DRS","henry","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","henry_69",08:00:00
"HEN-69-MGE","henry","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","henry_69",08:00:00
"GIN-69-DRS","ginger","SA/GR",26,2,"DNA/RNA Shield",2023-05-17,"69","ginger_69",08:00:00
"GIN-69-MGE","ginger","SA/GR",26,2,"Molecular Grade (95%) Ethanol",2023-05-17,"69","ginger_69",08:00:00
"HAM-70-DRS","hamlet","SA",26,2,"DNA/RNA Shield",2023-05-18,"70","hamlet_70",08:00:00
"HAM-70-MGE","hamlet","SA",26,2,"Molecular Grade (95%) Ethanol",2023-05-18,"70","hamlet_70",08:00:00
"HER-70-DRS","hera","SA",26,2,"DNA/RNA Shield",2023-05-18,"70","hera_70",08:00:00
"HER-70-MGE","hera","SA",26,2,"Molecular Grade (95%) Ethanol",2023-05-18,"70","hera_70",08:00:00
"JAR-70-DRS","jarjarbinks","SA",26,3,"DNA/RNA Shield",2023-05-18,"70","jarjarbinks_70",08:00:00
"JAR-70-MGE","jarjarbinks","SA",26,3,"Molecular Grade (95%) Ethanol",2023-05-18,"70","jarjarbinks_70",08:00:00
"OPH-70-DRS","ophelia","SA",26,1,"DNA/RNA Shield",2023-05-18,"70","ophelia_70",08:00:00
"OPH-70-MGE","ophelia","SA",26,1,"Molecular Grade (95%) Ethanol",2023-05-18,"70","ophelia_70",08:00:00
"KUB-70-DRS","kubo","SA",26,2,"DNA/RNA Shield",2023-05-18,"70","kubo_70",08:00:00
"KUB-70-MGE","kubo","SA",26,2,"Molecular Grade (95%) Ethanol",2023-05-18,"70","kubo_70",08:00:00
