Sequence_ID	Extract_ID	Sample_ID	Seq_ID	Library_Tube	Library_Tube_ID	Library_Barcode	F_Primer	R_Primer	Run_ID	Final_Lib_Conc_ng_uL	Vol_Added_Pool_uL	Full_Seq_ID	Kit	Sequencer	MinION_Position	Flow_Cell_Type	Flongle_Adapter	Flow_Cell_ID	Run_Date	Loaded_By	Pipeline	Extract_Type	Extract_Date	Extracted_By	Extract_Conc_ng_uL	Extract_Kit	Extract_Box	Extract_Notes	Date	Study_Day	Sample_Time	Subject	Sample_Collected_By	Bristol	Sample_Stabilizer	Sample_Box	Sample_Notes	Diet_Trial	Group_Phase	Subj_Day	Group	Room	Cage	Subject_Code	Sex	Housing	Origin	Subj_DOB	Age	Contraception	Previous_Exp	Subject_Notes
WOL-48-MGE-S244	DNA1-WOL-48-MGE	WOL-48-MGE	CM012	14	S244	barcode14	27F	1492R	MIN_16_2025-2-21	4.52	0.9	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-06-17	SA	10	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-26	48	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	16		intervention_2	control	Wolverine_48	Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL	
KUB-49-MGE-S245	DNA1-KUB-49-MGE	KUB-49-MGE	CM012	15	S245	barcode15	27F	1492R	MIN_16_2025-2-21	7.7	0.5	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-06-17	SA	8	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-27	49	07:30:00	Kubo	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Kubo_49	Group1	RoomB	B3	KUB	Male	Pair	Nebraska	2019-02-02	4.101369863			
JAR-52-MGE-S246	DNA1-JAR-52-MGE	JAR-52-MGE	CM012	16	S246	barcode16	27F	1492R	MIN_16_2025-2-21	3.02	1.3	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-06-17	SA	15	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-30	52	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	18		intervention_2	control	JarJarBinks_52	Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671			
IRI-55-MGE-S247	DNA1-IRI-55-MGE	IRI-55-MGE	CM012	17	S247	barcode17	27F	1492R	MIN_16_2025-2-21	5.6	0.7	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-06-17	SA	8.5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-05-03	55	07:30:00	Iris	SA/GR	3	Molecular Grade (96%) Ethanol	20		intervention_2	control	Iris_55	Group1	RoomB	B4	IRI	Female	Pair	Texas	2016-05-10	6.835616438	Estrumate	ABX-CTRL	
IVY-55-MGE-S248	DNA1-IVY-55-MGE	IVY-55-MGE	CM012	18	S248	barcode18	27F	1492R	MIN_16_2025-2-21	1.75	2.3	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-06-17	SA	21	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-05-03	55	08:00:00	Ivy	SA/GR	4	Molecular Grade (96%) Ethanol	20		intervention_2	gum	Ivy_55	Group2	RoomF	F2	IVY	Female	Pair	Nebraska	2018-12-27	4.202739726	Estrumate		
JAR-18-MGE-S249	DNA1-JAR-18-MGE	JAR-18-MGE	CM012	19	S249	barcode19	27F	1492R	MIN_16_2025-2-21	3.28	1.2	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-08-07	SA	5.5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-27	18	08:00:00	JarJarBinks	SA/GR	3	Molecular Grade (96%) Ethanol	4		intervention_1	gum	JarJarBinks_18	Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671			
BUD-18-MGE-S250	DNA1-BUD-18-MGE	BUD-18-MGE	CM012	20	S250	barcode20	27F	1492R	MIN_16_2025-2-21	8	0.5	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-08-07	SA	1.35	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-27	18	07:30:00	Buddy	SA/GR	2	Molecular Grade (96%) Ethanol	4		intervention_1	control	Buddy_18	Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274			
WOL-19-MGE-S251	DNA1-WOL-19-MGE	WOL-19-MGE	CM012	21	S251	barcode21	27F	1492R	MIN_16_2025-2-21	4.14	1	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-08-07	SA	4.31	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-28	19	08:00:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	4		intervention_1	gum	Wolverine_19	Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL	
IVY-19-MGE-S252	DNA1-IVY-19-MGE	IVY-19-MGE	CM012	22	S252	barcode22	27F	1492R	MIN_16_2025-2-21	4.51	0.9	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-08-07	SA	4.32	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-28	19	07:30:00	Ivy	SA	4	Molecular Grade (96%) Ethanol	4		intervention_1	control	Ivy_19	Group2	RoomF	F2	IVY	Female	Pair	Nebraska	2018-12-27	4.202739726	Estrumate		
IRI-20-MGE-S253	DNA1-IRI-20-MGE	IRI-20-MGE	CM012	23	S253	barcode23	27F	1492R	MIN_16_2025-2-21	4.52	0.9	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-08-07	SA	4.64	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-29	20	07:30:00	Iris	SA	2	Molecular Grade (96%) Ethanol	4		intervention_1	gum	Iris_20	Group1	RoomB	B4	IRI	Female	Pair	Texas	2016-05-10	6.835616438	Estrumate	ABX-CTRL	
CM-NTC-012	NTC	NTC12	CM012	24	CTRL	barcode24	27F	1492R	MIN_16_2025-2-21	0.854	4.7	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HER-37-MGE-S254	DNA1-HER-37-MGE	HER-37-MGE	CM013	1	S254	barcode01	27F	1492R	MIN_16_2025-4-1	6.8	0.6	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2023-12-19	SA	21	Quick-DNA Fecal/Soil Microbe	DNA Extracts 8		2023-04-15	37	07:30:00	Hera	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Hera_37	Group1	RoomB	B1	HER	Female	Pair	Texas	2019-08-29	3.531506849	Estrumate		
GIN-20-MGE-S255	DNA1-GIN-20-MGE	GIN-20-MGE	CM013	2	S255	barcode02	27F	1492R	MIN_16_2025-4-1	3.52	1.1	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-07	SA	1.21	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-29	20	08:00:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	5		intervention_1	control	Ginger_20	Group2	RoomF	F6	GIN	Female	Pair	Nebraska	2017-01-27	6.117808219	Estrumate	ABX	
HAM-21-MGE-S256	DNA1-HAM-21-MGE	HAM-21-MGE	CM013	3	S256	barcode03	27F	1492R	MIN_16_2025-4-1	5.6	0.7	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-07	SA	10	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-30	21	08:00:00	Hamlet	SA	2	Molecular Grade (96%) Ethanol	5		intervention_1	gum	Hamlet_21	Group1	RoomB	B1	HAM	Male	Pair	Nebraska	2017-03-05	6.016438356			
BUD-21-MGE-S257	DNA1-BUD-21-MGE	BUD-21-MGE	CM013	4	S257	barcode04	27F	1492R	MIN_16_2025-4-1	5.4	0.7	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-07	SA	10	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-30	21	07:30:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	5		intervention_1	control	Buddy_21	Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274			
HER-22-MGE-S258	DNA1-HER-22-MGE	HER-22-MGE	CM013	5	S258	barcode05	27F	1492R	MIN_16_2025-4-1	1.61	2.5	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-07	SA	16	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-31	22	08:00:00	Hera	SA/GR	2	Molecular Grade (96%) Ethanol	5		intervention_1	gum	Hera_22	Group1	RoomB	B1	HER	Female	Pair	Texas	2019-08-29	3.531506849	Estrumate		
JOA-22-MGE-S259	DNA1-JOA-22-MGE	JOA-22-MGE	CM013	6	S259	barcode06	27F	1492R	MIN_16_2025-4-1	4.32	0.9	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-07	SA	5.5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-31	22	07:30:00	Joans	SA/GR	1	Molecular Grade (96%) Ethanol	5		intervention_1	control	Joans_22	Group2	RoomF	F5	JOA	Female	Family	Nebraska	2017-03-23	5.967123288	Estrumate		gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23
KOR-23-MGE-S260	DNA1-KOR-23-MGE	KOR-23-MGE	CM013	7	S260	barcode07	27F	1492R	MIN_16_2025-4-1	3.8	1.1	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-09	AS	5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-01	23	08:00:00	Korra	SA	3	Molecular Grade (96%) Ethanol	5		intervention_1	gum	Korra_23	Group1	RoomB	B3	KOR	Female	Pair	Nebraska	2017-04-17	5.898630137	Estrumate		gave birth to 4 stillborn babies 4/29/23
OPH-24-MGE-S261	DNA1-OPH-24-MGE	OPH-24-MGE	CM013	8	S261	barcode08	27F	1492R	MIN_16_2025-4-1	2.81	1.4	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-09	AS	15	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-02	24	08:00:00	Ophelia	SA	1	Molecular Grade (96%) Ethanol	5		intervention_1	gum	Ophelia_24	Group1	RoomB	B2	OPH	Female	Pair	Nebraska	2017-08-06	5.594520548	Estrumate		
FRA-24-MGE-S262	DNA1-FRA-24-MGE	FRA-24-MGE	CM013	9	S262	barcode09	27F	1492R	MIN_16_2025-4-1	4.89	0.8	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-09	AS	7.9	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-02	24	07:30:00	Franc	SA	2	Molecular Grade (96%) Ethanol	5		intervention_1	control	Franc_24	Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX	
KUB-25-MGE-S263	DNA1-KUB-25-MGE	KUB-25-MGE	CM013	10	S263	barcode10	27F	1492R	MIN_16_2025-4-1	4.58	0.9	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-09	AS	12	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-03	25	08:00:00	Kubo	SA/GR	2	Molecular Grade (96%) Ethanol	6		intervention_1	gum	Kubo_25	Group1	RoomB	B3	KUB	Male	Pair	Nebraska	2019-02-02	4.101369863			
HEN-25-MGE-S264	DNA1-HEN-25-MGE	HEN-25-MGE	CM013	11	S264	barcode11	27F	1492R	MIN_16_2025-4-1	5.2	0.8	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-09	AS	0.727	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-03	25	07:30:00	Henry	SA/GR	2	Molecular Grade (96%) Ethanol	6		intervention_1	control	Henry_25	Group2	RoomF	F6	HEN	Male	Pair	Nebraska	2018-12-25	4.208219178			
GIN-44-MGE-S265	DNA1-GIN-44-MGE	GIN-44-MGE	CM013	12	S265	barcode12	27F	1492R	MIN_16_2025-4-1	7.7	0.5	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-15	AS	2.71	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-22	44	08:00:00	Ginger	SA	3	Molecular Grade (96%) Ethanol	15		intervention_2	gum	Ginger_44	Group2	RoomF	F6	GIN	Female	Pair	Nebraska	2017-01-27	6.117808219	Estrumate	ABX	
KOR-45-MGE-S266	DNA1-KOR-45-MGE	KOR-45-MGE	CM013	13	S266	barcode13	27F	1492R	MIN_16_2025-4-1	4.24	0.9	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-15	AS	5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-23	45	07:30:00	Korra	SA	3	Molecular Grade (96%) Ethanol	15		intervention_2	control	Korra_45	Group1	RoomB	B3	KOR	Female	Pair	Nebraska	2017-04-17	5.898630137	Estrumate		gave birth to 4 stillborn babies 4/29/23
MAR-47-MGE-S267	DNA1-MAR-47-MGE	MAR-47-MGE	CM013	14	S267	barcode14	27F	1492R	MIN_16_2025-4-1	5.8	0.7	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-15	AS	5.7	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-25	47	07:30:00	Marshmallow	SA	2	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Marshmallow_47	Group2	RoomF	F4	MAR	Female	Pair	Nebraska	2019-02-02	4.101369863	Estrumate		
JOA-48-MGE-S268	DNA1-JOA-48-MGE	JOA-48-MGE	CM013	15	S268	barcode15	27F	1492R	MIN_16_2025-4-1	5.2	0.8	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-16	AS	9.8	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-26	48	08:00:00	Joans	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Joans_48	Group2	RoomF	F5	JOA	Female	Family	Nebraska	2017-03-23	5.967123288	Estrumate		gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23
IRI-49-MGE-S269	DNA1-IRI-49-MGE	IRI-49-MGE	CM013	16	S269	barcode16	27F	1492R	MIN_16_2025-4-1	1.88	2.1	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-16	AS	5.5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-27	49	07:30:00	Iris	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	Iris_49	Group1	RoomB	B4	IRI	Female	Pair	Texas	2016-05-10	6.835616438	Estrumate	ABX-CTRL	
HEN-49-MGE-S270	DNA1-HEN-49-MGE	HEN-49-MGE	CM013	17	S270	barcode17	27F	1492R	MIN_16_2025-4-1	6.4	0.6	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-08-16	AS	9.5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-27	49	08:00:00	Henry	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Henry_49	Group2	RoomF	F6	HEN	Male	Pair	Nebraska	2018-12-25	4.208219178			
WOL-50-MGE-S271	DNA1-WOL-50-MGE	WOL-50-MGE	CM013	18	S271	barcode18	27F	1492R	MIN_16_2025-4-1	6.8	0.6	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-09-09	SA	1.36	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-28	50	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Wolverine_50	Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL	
IVY-50-MGE-S272	DNA1-IVY-50-MGE	IVY-50-MGE	CM013	19	S272	barcode19	27F	1492R	MIN_16_2025-4-1	8.6	0.5	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-09-09	SA	9.7	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-28	50	08:00:00	Ivy	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Ivy_50	Group2	RoomF	F2	IVY	Female	Pair	Nebraska	2018-12-27	4.202739726	Estrumate		
LAM-51-MGE-S273	DNA1-LAM-51-MGE	LAM-51-MGE	CM013	20	S273	barcode20	27F	1492R	MIN_16_2025-4-1	1.87	2.1	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-09-09	SA	1.52	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-29	51	08:00:00	Lambchop	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	control	Lambchop_51	Group1	RoomF	F1	LAM	Female	Family	Texas	2017-05-13	5.82739726	Estrumate		
FRA-51-MGE-S274	DNA1-FRA-51-MGE	FRA-51-MGE	CM013	21	S274	barcode21	27F	1492R	MIN_16_2025-4-1	4.08	1	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-09-09	SA	10	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-29	51	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Franc_51	Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX	
GOO-52-MGE-S275	DNA1-GOO-52-MGE	GOO-52-MGE	CM013	22	S275	barcode22	27F	1492R	MIN_16_2025-4-1	8.8	0.5	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-09-09	SA	2.92	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-30	52	08:00:00	Goose	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	control	Goose_52	Group1	RoomF	F1	GOO	Male	Family	Texas	2016-06-24	6.712328767		ABX-CTRL	
KUB-53-MGE-S276	DNA1-KUB-53-MGE	KUB-53-MGE	CM013	23	S276	barcode23	27F	1492R	MIN_16_2025-4-1	5.4	0.7	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	DNA	2024-09-09	SA	6.6	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-05-01	53	07:30:00	Kubo	SA/GR	2	Molecular Grade (96%) Ethanol	19		intervention_2	control	Kubo_53	Group1	RoomB	B3	KUB	Male	Pair	Nebraska	2019-02-02	4.101369863			
CM-NTC-013	NTC	NTC13	CM013	24	CTRL	barcode24	27F	1492R	MIN_16_2025-4-1	0.628	6.4	16S_UNO-CM-013	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP	16S_RAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GIN-36-MGE-S277	DNA1-GIN-36-MGE	GIN-36-MGE	CM014	1	S277	barcode01	27F	1492R	MIN_16_2025-4-2	3.48	1.2	16S_UNO-CM-014	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA	16S_RAP	DNA	2023-12-12	SA	34	Quick-DNA Fecal/Soil Microbe	DNA Extracts 8		2023-04-14	36	08:00:00	Ginger	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Ginger_36	Group2	RoomF	F6	GIN	Female	Pair	Nebraska	2017-01-27	6.117808219	Estrumate	ABX	
GRO-48-MGE-S278	DNA1-GRO-48-MGE	GRO-48-MGE	CM014	2	S278	barcode02	27F	1492R	MIN_16_2025-4-2	7.7	0.5	16S_UNO-CM-014	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA	16S_RAP	DNA	2024-03-04	SA	109	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		2023-04-26	48	08:00:00	Grogu	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Grogu_48	Group2	RoomF	F4	GRO	Male	Pair	Texas	2018-08-10	4.583561644			
FRA-37-MGE-S279	DNA1-FRA-37-MGE	FRA-37-MGE	CM014	3	S279	barcode03	27F	1492R	MIN_16_2025-4-2	3.46	1.2	16S_UNO-CM-014	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA	16S_RAP	DNA	2024-03-08	SA	Higher Than Standard	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		2023-04-15	37	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Franc_37	Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX	
LAM-42-MGE-S280	DNA1-LAM-42-MGE	LAM-42-MGE	CM014	4	S280	barcode04	27F	1492R	MIN_16_2025-4-2	3.83	1	16S_UNO-CM-014	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA	16S_RAP	DNA	2024-03-08	SA	Higher Than Standard	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		2023-04-20	42	08:00:00	Lambchop	SA	3	Molecular Grade (96%) Ethanol	13	collected from bedding	washout_1	gum-washout	Lambchop_42	Group1	RoomF	F1	LAM	Female	Family	Texas	2017-05-13	5.82739726	Estrumate		
KUB-17-MGE-S281	DNA1-KUB-17-MGE	KUB-17-MGE	CM014	5	S281	barcode05	27F	1492R	MIN_16_2025-4-2	1.47	2.7	16S_UNO-CM-014	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA	16S_RAP	DNA	2024-03-21	SA	25	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-26	17	07:30:00	Kubo	SA	1	Molecular Grade (96%) Ethanol	4		intervention_1	gum	Kubo_17	Group1	RoomB	B3	KUB	Male	Pair	Nebraska	2019-02-02	4.101369863			
PAD-17-MGE-S282	DNA1-PAD-17-MGE	PAD-17-MGE	CM014	6	S282	barcode06	27F	1492R	MIN_16_2025-4-2	0.87	4.6	16S_UNO-CM-014	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA	16S_RAP	DNA	2024-03-21	SA	37	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-26	17	08:00:00	Padme	SA	5	Molecular Grade (96%) Ethanol	4		intervention_1	control	Padme_17	Group2	RoomF	F3	PAD	Female	Pair	Texas	2018-08-02	4.657534247	Estrumate		euthanized 3/29/23 (renal failure)
HER-20-MGE-S283	DNA1-HER-20-MGE	HER-20-MGE	CM014	7	S283	barcode07	27F	1492R	MIN_16_2025-4-2	2.4	1.7	16S_UNO-CM-014	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA	16S_RAP	DNA	2024-04-23	SA	50	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-29	20	07:30:00	Hera	SA	2	Molecular Grade (96%) Ethanol	4		intervention_1	gum	Hera_20	Group1	RoomB	B1	HER	Female	Pair	Texas	2019-08-29	3.531506849	Estrumate		
MAR-45-MGE-S284	DNA1-MAR-45-MGE	MAR-45-MGE	CM014	8	S284	barcode08	27F	1492R	MIN_16_2025-4-2	5.6	0.7	16S_UNO-CM-014	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA	16S_RAP	DNA	2024-04-30	SA	36	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-04-23	45	08:00:00	Marshmallow	SA	3	Molecular Grade (96%) Ethanol	15		intervention_2	gum	Marshmallow_45	Group2	RoomF	F4	MAR	Female	Pair	Nebraska	2019-02-02	4.101369863	Estrumate		
