"","Extract_ID","Sample_ID","Extract_Type","Extract_Date","Extracted_By","Extract_Conc_ng_uL","Extract_Kit","Extract_Box","Extract_Notes"
"1264","RNA1-JAR-50-MGE","JAR-50-MGE","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1265","RNA1-CHA-50-DRS","CHA-50-DRS","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1266","RNA1-CHA-50-MGE","CHA-50-MGE","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1267","RNA1-FRA-56-DRS","FRA-56-DRS","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1268","RNA1-FRA-56-MGE","FRA-56-MGE","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1269","RNA1-GOO-37-MGE","GOO-37-MGE","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1270","RNA1-OPH-48-DRS","OPH-48-DRS","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1271","RNA1-OPH-48-MGE","OPH-48-MGE","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1272","RNA1-FRA-48-DRS","FRA-48-DRS","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1273","RNA1-FRA-48-MGE","FRA-48-MGE","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1274","RNA1-WOL-49-DRS","WOL-49-DRS","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1275","RNA1-WOL-49-MGE","WOL-49-MGE","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1276","RNA1-CHA-49-DRS","CHA-49-DRS","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1277","RNA1-CHA-49-MGE","CHA-49-MGE","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1278","RNA1-LAM-50-DRS","LAM-50-DRS","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1279","RNA1-LAM-50-MGE","LAM-50-MGE","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1280","RNA1-BUD-50-DRS","BUD-50-DRS","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1281","RNA1-BUD-50-MGE","BUD-50-MGE","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1282","RNA1-JOA-51-DRS","JOA-51-DRS","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1283","RNA1-JOA-51-MGE","JOA-51-MGE","RNA",2024-04-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1284","RNA1-LAM-37-MGE","LAM-37-MGE","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1285","RNA1-GOO-44-DRS","GOO-44-DRS","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1286","RNA1-GOO-44-MGE","GOO-44-MGE","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1287","RNA1-JOA-44-DRS","JOA-44-DRS","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1288","RNA1-JOA-44-MGE","JOA-44-MGE","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1289","RNA1-WOL-46-DRS","WOL-46-DRS","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1290","RNA1-WOL-46-MGE","WOL-46-MGE","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1291","RNA1-IVY-46-DRS","IVY-46-DRS","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1292","RNA1-IVY-46-MGE","IVY-46-MGE","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1293","RNA1-KUB-48-DRS","KUB-48-DRS","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1294","RNA1-KUB-48-MGE","KUB-48-MGE","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1295","RNA1-GRO-48-DRS","GRO-48-DRS","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1296","RNA1-GRO-48-MGE","GRO-48-MGE","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1297","RNA1-FRA-49-DRS","FRA-49-DRS","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
"1298","RNA1-FRA-49-MGE","FRA-49-MGE","RNA",2024-06-05,"SA/TSP","","Quick-DNA/RNA MagBead","RNA Extracts 7",""
