Sample_ID	Date	Study_Day	Sample_Time	Subject	Sample_Collected_By	Bristol	Sample_Stabilizer	Sample_Box	Sample_Notes	Diet_Trial	Group_Phase	Subj_Day	Known_Repro	Group	Room	Cage	Subject_Code	Sex	Housing	Origin	Subj_DOB	Age	Contraception	Previous_Exp	Subject_Notes	Extract_ID	Extract_Type	Extract_Date	Extracted_By	Extract_Conc_ng_uL	Extract_Kit	Extract_Box	Extract_Notes	Sequence_ID	Seq_ID	Library_Tube	Library_Tube_ID	Library_Barcode	F_Primer	R_Primer	Run_ID	Final_Lib_Conc_ng_uL	Vol_Added_Pool_uL	Full_Seq_ID	Pipeline	Kit	Sequencer	MinION_Position	Flow_Cell_Type	Flongle_Adapter	Flow_Cell_ID	Run_Date	Loaded_By
WOL-27-DRS	2023-04-05	27	08:00:00	Wolverine	SA/GR	1	DNA/RNA Shield	6		intervention_1	gum	Wolverine_27		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-27-MGE	2023-04-05	27	08:00:00	Wolverine	SA/GR	1	Molecular Grade (96%) Ethanol	6		intervention_1	gum	Wolverine_27		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-28-DRS	2023-04-06	28	07:30:00	Wolverine	SA	1	DNA/RNA Shield	7		intervention_1	gum	Wolverine_28		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-28-MGE	2023-04-06	28	07:30:00	Wolverine	SA	1	Molecular Grade (96%) Ethanol	7		intervention_1	gum	Wolverine_28		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-28-MGE	DNA	2023-11-01	SA/MB	0.372	Quick-DNA Fecal/Soil Microbe	DNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-28-MGE	2023-04-06	28	07:30:00	Wolverine	SA	1	Molecular Grade (96%) Ethanol	7		intervention_1	gum	Wolverine_28		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-28-MGE	RNA	2023-11-30	SA		Quick-DNA/RNA MagBead	RNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-29-DRS	2023-04-07	29	08:00:00	Wolverine	SA/GR	1	DNA/RNA Shield	7		washout_1	gum-washout	Wolverine_29		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-29-DRS	DNA	2023-06-06	SA	1.14	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-29-MGE	2023-04-07	29	08:00:00	Wolverine	SA/GR	1	Molecular Grade (96%) Ethanol	7		washout_1	gum-washout	Wolverine_29		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-29-MGE	DNA	2023-06-06	SA	2.05	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-30-DRS	2023-04-08	30	07:30:00	Wolverine	SA	1	DNA/RNA Shield	8		washout_1	gum-washout	Wolverine_30		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-30-MGE	2023-04-08	30	07:30:00	Wolverine	SA	1	Molecular Grade (96%) Ethanol	8		washout_1	gum-washout	Wolverine_30		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-31-DRS	2023-04-09	31	07:00:00	Wolverine	SA	2	DNA/RNA Shield	9		washout_1	gum-washout	Wolverine_31		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-31-MGE	2023-04-09	31	07:00:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	9		washout_1	gum-washout	Wolverine_31		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-32-DRS	2023-04-10	32	08:00:00	Wolverine	SA/GR	1	DNA/RNA Shield	10		washout_1	gum-washout	Wolverine_32		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-32-MGE	2023-04-10	32	08:00:00	Wolverine	SA/GR	1	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Wolverine_32		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-33-DRS	2023-04-11	33	08:00:00	Wolverine	SA	1	DNA/RNA Shield	10		washout_1	gum-washout	Wolverine_33		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-33-MGE	2023-04-11	33	08:00:00	Wolverine	SA	1	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Wolverine_33		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-34-DRS	2023-04-12	34	08:00:00	Wolverine	SA/GR	2	DNA/RNA Shield	10		washout_1	gum-washout	Wolverine_34		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-34-MGE	2023-04-12	34	08:00:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Wolverine_34		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-35-DRS	2023-04-13	35	07:30:00	Wolverine	SA	1	DNA/RNA Shield	11		washout_1	gum-washout	Wolverine_35		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-35-MGE	2023-04-13	35	07:30:00	Wolverine	SA	1	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Wolverine_35		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-36-MGE	2023-04-14	36	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Wolverine_36		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-36-MGE	DNA	2023-07-28	SA	0.124	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-36-MGE	2023-04-14	36	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Wolverine_36		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-36-MGE	RNA	2023-08-07	SA	1.93	Quick-DNA/RNA MagBead	RNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-37-MGE	2023-04-15	37	07:30:00	Wolverine	SA	1	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Wolverine_37		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-37-MGE	DNA	2023-06-22	SA	0.86	Quick-DNA Fecal/Soil Microbe	DNA Extracts 2		WOL-37-MGE-S169	CM009	8	S169	barcode08	27F	1492R	MIN_16_2024-7-19	3.43	1.2	16S_UNO-CM-009	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI598	2024-07-19	SA
WOL-38-MGE	2023-04-16	38	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Wolverine_38		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-39-MGE	2023-04-17	39	08:00:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Wolverine_39		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-41-DRS	2023-04-19	41	07:30:00	Wolverine	SA	2	DNA/RNA Shield	13		washout_1	gum-washout	Wolverine_41		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-41-DRS	DNA	2023-07-25	SA	7.9	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-41-DRS	2023-04-19	41	07:30:00	Wolverine	SA	2	DNA/RNA Shield	13		washout_1	gum-washout	Wolverine_41		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-41-DRS	RNA	2023-07-26	SA	6.8	Quick-DNA/RNA MagBead	RNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-41-MGE	2023-04-19	41	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	13		washout_1	gum-washout	Wolverine_41		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-41-MGE	DNA	2023-07-25	SA	7.8	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-41-MGE	2023-04-19	41	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	13		washout_1	gum-washout	Wolverine_41		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-41-MGE	RNA	2023-07-26	SA	9.6	Quick-DNA/RNA MagBead	RNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-43-DRS	2023-04-21	43	07:00:00	Wolverine	SA/GR	2	DNA/RNA Shield	14		intervention_2	control	Wolverine_43		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-43-DRS	DNA	2023-06-29	SA	26	Quick-DNA Fecal/Soil Microbe	DNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-43-MGE	2023-04-21	43	07:00:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	14		intervention_2	control	Wolverine_43		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-43-MGE	DNA	2023-06-29	SA	1.73	Quick-DNA Fecal/Soil Microbe	DNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-44-DRS	2023-04-22	44	07:30:00	Wolverine	SA	2	DNA/RNA Shield	14		intervention_2	control	Wolverine_44		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-44-DRS	DNA	2023-08-18	SA	106	Quick-DNA Fecal/Soil Microbe	DNA Extracts 6		WOL-44-DRS-L177	CM001	24	L177	barcode24	27F	1391R	MIN_16_2023-12-21	11	1.8	LSK_UNO-CM-001	16S_LSK	SQK-LSK114 EXP-PBC096	Angel-MinION	MN43747	FLO-MIN114		FAW97410	2023-12-21	SA
WOL-44-DRS	2023-04-22	44	07:30:00	Wolverine	SA	2	DNA/RNA Shield	14		intervention_2	control	Wolverine_44		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-44-DRS	RNA	2023-09-11	SA/GC	>102	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-44-MGE	2023-04-22	44	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	14		intervention_2	control	Wolverine_44		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-44-MGE	DNA	2023-08-18	SA	7	Quick-DNA Fecal/Soil Microbe	DNA Extracts 6		WOL-44-MGE-L178	CM001	25	L178	barcode25	27F	1391R	MIN_16_2023-12-21	12	1.6	LSK_UNO-CM-001	16S_LSK	SQK-LSK114 EXP-PBC096	Angel-MinION	MN43747	FLO-MIN114		FAW97410	2023-12-21	SA
WOL-44-MGE	2023-04-22	44	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	14		intervention_2	control	Wolverine_44		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-44-MGE	DNA	2023-08-18	SA	7	Quick-DNA Fecal/Soil Microbe	DNA Extracts 6		WOL-44-MGE-S6	CM002	6	S6	barcode06	27F	1492R	MIN_16_2024-2-12	7.2	0.6	16S_UNO-CM-002	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-MIN114		FAX08980	2024-02-12	SA
WOL-44-MGE	2023-04-22	44	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	14		intervention_2	control	Wolverine_44		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-44-MGE	RNA	2023-09-11	SA/GC	2.58	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-45-DRS	2023-04-23	45	07:30:00	Wolverine	SA	2	DNA/RNA Shield	15		intervention_2	control	Wolverine_45		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-45-MGE	2023-04-23	45	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	15		intervention_2	control	Wolverine_45		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-46-DRS	2023-04-24	46	07:30:00	Wolverine	SA/GR	2	DNA/RNA Shield	15		intervention_2	control	Wolverine_46		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-46-DRS	DNA	2024-03-04	SA	33	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-46-DRS	2023-04-24	46	07:30:00	Wolverine	SA/GR	2	DNA/RNA Shield	15		intervention_2	control	Wolverine_46		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-46-DRS	RNA	2024-06-05	SA/TSP		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-46-MGE	2023-04-24	46	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	15		intervention_2	control	Wolverine_46		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-46-MGE	DNA	2024-03-04	SA	0.518	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-46-MGE	2023-04-24	46	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	15		intervention_2	control	Wolverine_46		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-46-MGE	RNA	2024-06-05	SA/TSP		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-48-DRS	2023-04-26	48	07:30:00	Wolverine	SA/GR	2	DNA/RNA Shield	16		intervention_2	control	Wolverine_48		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-48-MGE	2023-04-26	48	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	16		intervention_2	control	Wolverine_48		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-48-MGE	DNA	2024-06-17	SA	10	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		WOL-48-MGE-S244	CM012	14	S244	barcode14	27F	1492R	MIN_16_2025-2-21	4.52	0.9	16S_UNO-CM-012	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA
WOL-49-DRS	2023-04-27	49	07:30:00	Wolverine	SA	2	DNA/RNA Shield	17		intervention_2	control	Wolverine_49		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-49-DRS	DNA	2024-02-16	SA	31	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-49-DRS	2023-04-27	49	07:30:00	Wolverine	SA	2	DNA/RNA Shield	17		intervention_2	control	Wolverine_49		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-49-DRS	RNA	2024-04-23	SA		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-49-MGE	2023-04-27	49	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Wolverine_49		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-49-MGE	DNA	2024-02-16	SA	14	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		WOL-49-MGE-S115	CM006	23	S115	barcode23	27F	1492R	MIN_16_2024-5-19	2.75	1.5	16S_UNO-CM-006	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-FLG001	FA-08546	ARM904	2024-05-19	SA
WOL-49-MGE	2023-04-27	49	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Wolverine_49		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		RNA1-WOL-49-MGE	RNA	2024-04-23	SA		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-50-DRS	2023-04-28	50	07:30:00	Wolverine	SA/GR	2	DNA/RNA Shield	17		intervention_2	control	Wolverine_50		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-50-MGE	2023-04-28	50	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Wolverine_50		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-50-MGE	DNA	2024-09-09	SA	1.36	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		WOL-50-MGE-S271	CM013	18	S271	barcode18	27F	1492R	MIN_16_2025-4-1	6.8	0.6	16S_UNO-CM-013	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP
WOL-52-DRS	2023-04-30	52	07:30:00	Wolverine	SA	3	DNA/RNA Shield	18		intervention_2	control	Wolverine_52		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-52-MGE	2023-04-30	52	07:30:00	Wolverine	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	control	Wolverine_52		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-53-DRS	2023-05-01	53	07:30:00	Wolverine	SA/GR	2	DNA/RNA Shield	19		intervention_2	control	Wolverine_53		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-53-MGE	2023-05-01	53	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	19		intervention_2	control	Wolverine_53		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-55-DRS	2023-05-03	55	07:30:00	Wolverine	SA/GR	2	DNA/RNA Shield	20		intervention_2	control	Wolverine_55		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-55-MGE	2023-05-03	55	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	20		intervention_2	control	Wolverine_55		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-56-DRS	2023-05-04	56	07:30:00	Wolverine	SA	2	DNA/RNA Shield	20		intervention_2	control	Wolverine_56		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-56-MGE	2023-05-04	56	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	20		intervention_2	control	Wolverine_56		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WOL-57-DRS	2023-05-05	57	07:30:00	Wolverine	SA	2	DNA/RNA Shield	21		washout_2	control-washout	Wolverine_57		Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL		DNA1-WOL-57-DRS	DNA	2023-07-18	SA	44	Quick-DNA Fecal/Soil Microbe	DNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
