Sample_ID	Date	Study_Day	Sample_Time	Subject	Sample_Collected_By	Bristol	Sample_Stabilizer	Sample_Box	Sample_Notes	Diet_Trial	Group_Phase	Subj_Day
IVY-62-DRS	2023-05-10	62	08:00:00	Ivy	SA	4	DNA/RNA Shield	23		washout_2	gum-washout	Ivy_62
IVY-62-MGE	2023-05-10	62	08:00:00	Ivy	SA	4	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Ivy_62
CHA-62-DRS	2023-05-10	62	08:00:00	Charles	SA	2	DNA/RNA Shield	23		washout_2	gum-washout	Charles_62
CHA-62-MGE	2023-05-10	62	08:00:00	Charles	SA	2	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Charles_62
GRO-62-DRS	2023-05-10	62	08:00:00	Grogu	SA	2	DNA/RNA Shield	23		washout_2	gum-washout	Grogu_62
GRO-62-MGE	2023-05-10	62	08:00:00	Grogu	SA	2	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Grogu_62
MAR-62-DRS	2023-05-10	62	08:00:00	Marshmallow	SA	3	DNA/RNA Shield	23		washout_2	gum-washout	Marshmallow_62
MAR-62-MGE	2023-05-10	62	08:00:00	Marshmallow	SA	3	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Marshmallow_62
BUD-62-DRS	2023-05-10	62	08:00:00	Buddy	SA	2	DNA/RNA Shield	23		washout_2	gum-washout	Buddy_62
BUD-62-MGE	2023-05-10	62	08:00:00	Buddy	SA	2	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Buddy_62
JOA-62-DRS	2023-05-10	62	08:00:00	Joans	SA	3	DNA/RNA Shield	23		washout_2	gum-washout	Joans_62
JOA-62-MGE	2023-05-10	62	08:00:00	Joans	SA	3	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Joans_62
HEN-62-DRS	2023-05-10	62	08:00:00	Henry	SA	4	DNA/RNA Shield	23		washout_2	gum-washout	Henry_62
HEN-62-MGE	2023-05-10	62	08:00:00	Henry	SA	4	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Henry_62
GIN-62-DRS	2023-05-10	62	08:00:00	Ginger	SA	2	DNA/RNA Shield	23		washout_2	gum-washout	Ginger_62
GIN-62-MGE	2023-05-10	62	08:00:00	Ginger	SA	2	Molecular Grade (95%) Ethanol	23		washout_2	gum-washout	Ginger_62
HAM-63-DRS	2023-05-11	63	08:30:00	Hamlet	SA	2	DNA/RNA Shield	23		washout_2	control-washout	Hamlet_63
HAM-63-MGE	2023-05-11	63	08:30:00	Hamlet	SA	2	Molecular Grade (95%) Ethanol	23		washout_2	control-washout	Hamlet_63
HER-63-DRS	2023-05-11	63	08:30:00	Hera	SA	3	DNA/RNA Shield	23		washout_2	control-washout	Hera_63
HER-63-MGE	2023-05-11	63	08:30:00	Hera	SA	3	Molecular Grade (95%) Ethanol	23		washout_2	control-washout	Hera_63
JAR-63-DRS	2023-05-11	63	08:30:00	JarJarBinks	SA	3	DNA/RNA Shield	23		washout_2	control-washout	JarJarBinks_63
JAR-63-MGE	2023-05-11	63	08:30:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	23		washout_2	control-washout	JarJarBinks_63
OPH-63-DRS	2023-05-11	63	08:30:00	Ophelia	SA	2	DNA/RNA Shield	23		washout_2	control-washout	Ophelia_63
OPH-63-MGE	2023-05-11	63	08:30:00	Ophelia	SA	2	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Ophelia_63
KUB-63-DRS	2023-05-11	63	08:30:00	Kubo	SA	2	DNA/RNA Shield	24		washout_2	control-washout	Kubo_63
KUB-63-MGE	2023-05-11	63	08:30:00	Kubo	SA	2	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Kubo_63
KOR-63-DRS	2023-05-11	63	08:30:00	Korra	SA	3	DNA/RNA Shield	24		washout_2	control-washout	Korra_63
KOR-63-MGE	2023-05-11	63	08:30:00	Korra	SA	3	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Korra_63
WOL-63-DRS	2023-05-11	63	08:30:00	Wolverine	SA	2	DNA/RNA Shield	24		washout_2	control-washout	Wolverine_63
WOL-63-MGE	2023-05-11	63	08:30:00	Wolverine	SA	2	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Wolverine_63
IRI-63-DRS	2023-05-11	63	08:30:00	Iris	SA	2	DNA/RNA Shield	24		washout_2	control-washout	Iris_63
IRI-63-MGE	2023-05-11	63	08:30:00	Iris	SA	2	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Iris_63
HAM-64-DRS	2023-05-12	64	08:00:00	Hamlet	SA/GR	2	DNA/RNA Shield	24		washout_2	control-washout	Hamlet_64
HAM-64-MGE	2023-05-12	64	08:00:00	Hamlet	SA/GR	2	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Hamlet_64
HER-64-DRS	2023-05-12	64	08:00:00	Hera	SA/GR	3	DNA/RNA Shield	24		washout_2	control-washout	Hera_64
HER-64-MGE	2023-05-12	64	08:00:00	Hera	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Hera_64
JAR-64-DRS	2023-05-12	64	08:00:00	JarJarBinks	SA/GR	2	DNA/RNA Shield	24		washout_2	control-washout	JarJarBinks_64
JAR-64-MGE	2023-05-12	64	08:00:00	JarJarBinks	SA/GR	2	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	JarJarBinks_64
OPH-64-DRS	2023-05-12	64	08:00:00	Ophelia	SA/GR	2	DNA/RNA Shield	24		washout_2	control-washout	Ophelia_64
OPH-64-MGE	2023-05-12	64	08:00:00	Ophelia	SA/GR	2	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Ophelia_64
KUB-64-DRS	2023-05-12	64	08:00:00	Kubo	SA/GR	3	DNA/RNA Shield	24		washout_2	control-washout	Kubo_64
KUB-64-MGE	2023-05-12	64	08:00:00	Kubo	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Kubo_64
KOR-64-DRS	2023-05-12	64	08:00:00	Korra	SA/GR	3	DNA/RNA Shield	24		washout_2	control-washout	Korra_64
KOR-64-MGE	2023-05-12	64	08:00:00	Korra	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Korra_64
WOL-64-DRS	2023-05-12	64	08:00:00	Wolverine	SA/GR	2	DNA/RNA Shield	24		washout_2	control-washout	Wolverine_64
WOL-64-MGE	2023-05-12	64	08:00:00	Wolverine	SA/GR	2	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Wolverine_64
IRI-64-DRS	2023-05-12	64	08:00:00	Iris	SA/GR	3	DNA/RNA Shield	24		washout_2	control-washout	Iris_64
IRI-64-MGE	2023-05-12	64	08:00:00	Iris	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Iris_64
GOO-64-DRS	2023-05-12	64	07:30:00	Goose	SA/GR	3	DNA/RNA Shield	24		washout_2	control-washout	Goose_64
GOO-64-MGE	2023-05-12	64	07:30:00	Goose	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Goose_64
LAM-64-DRS	2023-05-12	64	07:30:00	Lambchop	SA/GR	3	DNA/RNA Shield	24		washout_2	control-washout	Lambchop_64
LAM-64-MGE	2023-05-12	64	07:30:00	Lambchop	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Lambchop_64
FRA-64-DRS	2023-05-12	64	07:30:00	Franc	SA/GR	2	DNA/RNA Shield	24		washout_2	gum-washout	Franc_64
FRA-64-MGE	2023-05-12	64	07:30:00	Franc	SA/GR	2	Molecular Grade (95%) Ethanol	24		washout_2	gum-washout	Franc_64
IVY-64-DRS	2023-05-12	64	07:30:00	Ivy	SA/GR	3	DNA/RNA Shield	24		washout_2	gum-washout	Ivy_64
IVY-64-MGE	2023-05-12	64	07:30:00	Ivy	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	gum-washout	Ivy_64
CHA-64-DRS	2023-05-12	64	07:30:00	Charles	SA/GR	3	DNA/RNA Shield	24		washout_2	gum-washout	Charles_64
CHA-64-MGE	2023-05-12	64	07:30:00	Charles	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	gum-washout	Charles_64
GRO-64-DRS	2023-05-12	64	07:30:00	Grogu	SA/GR	3	DNA/RNA Shield	24		washout_2	gum-washout	Grogu_64
GRO-64-MGE	2023-05-12	64	07:30:00	Grogu	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	gum-washout	Grogu_64
MAR-64-DRS	2023-05-12	64	07:30:00	Marshmallow	SA/GR	3	DNA/RNA Shield	24		washout_2	gum-washout	Marshmallow_64
MAR-64-MGE	2023-05-12	64	07:30:00	Marshmallow	SA/GR	3	Molecular Grade (95%) Ethanol	24		washout_2	gum-washout	Marshmallow_64
HEN-64-DRS	2023-05-12	64	07:30:00	Henry	SA/GR	2	DNA/RNA Shield	24		washout_2	gum-washout	Henry_64
HEN-64-MGE	2023-05-12	64	07:30:00	Henry	SA/GR	2	Molecular Grade (95%) Ethanol	24		washout_2	gum-washout	Henry_64
GIN-64-DRS	2023-05-12	64	07:30:00	Ginger	SA/GR	2	DNA/RNA Shield	24		washout_2	gum-washout	Ginger_64
GIN-64-MGE	2023-05-12	64	07:30:00	Ginger	SA/GR	2	Molecular Grade (95%) Ethanol	24		washout_2	gum-washout	Ginger_64
HAM-65-DRS	2023-05-13	65	08:00:00	Hamlet	SA	2	DNA/RNA Shield	24	collected from bedding	washout_2	control-washout	Hamlet_65
HAM-65-MGE	2023-05-13	65	08:00:00	Hamlet	SA	2	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	control-washout	Hamlet_65
HER-65-DRS	2023-05-13	65	08:00:00	Hera	SA	2	DNA/RNA Shield	24	collected from bedding	washout_2	control-washout	Hera_65
HER-65-MGE	2023-05-13	65	08:00:00	Hera	SA	2	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	control-washout	Hera_65
JAR-65-DRS	2023-05-13	65	08:00:00	JarJarBinks	SA	3	DNA/RNA Shield	24	collected from bedding	washout_2	control-washout	JarJarBinks_65
JAR-65-MGE	2023-05-13	65	08:00:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	control-washout	JarJarBinks_65
OPH-65-DRS	2023-05-13	65	08:00:00	Ophelia	SA	2	DNA/RNA Shield	24	collected from bedding	washout_2	control-washout	Ophelia_65
OPH-65-MGE	2023-05-13	65	08:00:00	Ophelia	SA	2	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	control-washout	Ophelia_65
KUB-65-DRS	2023-05-13	65	08:00:00	Kubo	SA	2	DNA/RNA Shield	24	collected from bedding	washout_2	control-washout	Kubo_65
KUB-65-MGE	2023-05-13	65	08:00:00	Kubo	SA	2	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	control-washout	Kubo_65
KOR-65-DRS	2023-05-13	65	08:00:00	Korra	SA	3	DNA/RNA Shield	24	collected from bedding	washout_2	control-washout	Korra_65
KOR-65-MGE	2023-05-13	65	08:00:00	Korra	SA	3	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	control-washout	Korra_65
WOL-65-DRS	2023-05-13	65	08:00:00	Wolverine	SA	3	DNA/RNA Shield	24		washout_2	control-washout	Wolverine_65
WOL-65-MGE	2023-05-13	65	08:00:00	Wolverine	SA	3	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Wolverine_65
IRI-65-DRS	2023-05-13	65	08:00:00	Iris	SA	3	DNA/RNA Shield	24		washout_2	control-washout	Iris_65
IRI-65-MGE	2023-05-13	65	08:00:00	Iris	SA	3	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Iris_65
GOO-65-DRS	2023-05-13	65	07:30:00	Goose	SA	2	DNA/RNA Shield	24	collected from bedding	washout_2	control-washout	Goose_65
GOO-65-MGE	2023-05-13	65	07:30:00	Goose	SA	2	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	control-washout	Goose_65
LAM-65-DRS	2023-05-13	65	07:30:00	Lambchop	SA	3	DNA/RNA Shield	24	collected from bedding	washout_2	control-washout	Lambchop_65
LAM-65-MGE	2023-05-13	65	07:30:00	Lambchop	SA	3	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	control-washout	Lambchop_65
FRA-65-DRS	2023-05-13	65	07:30:00	Franc	SA	2	DNA/RNA Shield	24	collected from bedding	washout_2	gum-washout	Franc_65
FRA-65-MGE	2023-05-13	65	07:30:00	Franc	SA	2	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	gum-washout	Franc_65
IVY-65-DRS	2023-05-13	65	07:30:00	Ivy	SA	3	DNA/RNA Shield	24	collected from bedding	washout_2	gum-washout	Ivy_65
IVY-65-MGE	2023-05-13	65	07:30:00	Ivy	SA	3	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	gum-washout	Ivy_65
GRO-65-DRS	2023-05-13	65	07:30:00	Grogu	SA	2	DNA/RNA Shield	24	collected from bedding	washout_2	gum-washout	Grogu_65
GRO-65-MGE	2023-05-13	65	07:30:00	Grogu	SA	2	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	gum-washout	Grogu_65
MAR-65-DRS	2023-05-13	65	07:30:00	Marshmallow	SA	4	DNA/RNA Shield	24	collected from bedding	washout_2	gum-washout	Marshmallow_65
MAR-65-MGE	2023-05-13	65	07:30:00	Marshmallow	SA	4	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	gum-washout	Marshmallow_65
BUD-65-DRS	2023-05-13	65	07:30:00	Buddy	SA	3	DNA/RNA Shield	24	collected from bedding	washout_2	gum-washout	Buddy_65
BUD-65-MGE	2023-05-13	65	07:30:00	Buddy	SA	3	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	gum-washout	Buddy_65
JOA-65-DRS	2023-05-13	65	07:30:00	Joans	SA	3	DNA/RNA Shield	24	collected from bedding	washout_2	gum-washout	Joans_65
JOA-65-MGE	2023-05-13	65	07:30:00	Joans	SA	3	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	gum-washout	Joans_65
HEN-65-DRS	2023-05-13	65	07:30:00	Henry	SA	2	DNA/RNA Shield	24	collected from bedding	washout_2	gum-washout	Henry_65
HEN-65-MGE	2023-05-13	65	07:30:00	Henry	SA	2	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	gum-washout	Henry_65
GIN-65-DRS	2023-05-13	65	07:30:00	Ginger	SA	2	DNA/RNA Shield	24	collected from bedding	washout_2	gum-washout	Ginger_65
GIN-65-MGE	2023-05-13	65	07:30:00	Ginger	SA	2	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	gum-washout	Ginger_65
HAM-66-DRS	2023-05-14	66	07:30:00	Hamlet	SA	1	DNA/RNA Shield	24		washout_2	control-washout	Hamlet_66
HAM-66-MGE	2023-05-14	66	07:30:00	Hamlet	SA	1	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	Hamlet_66
HER-66-DRS	2023-05-14	66	07:30:00	Hera	SA	2	DNA/RNA Shield	25		washout_2	control-washout	Hera_66
HER-66-MGE	2023-05-14	66	07:30:00	Hera	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Hera_66
JAR-66-DRS	2023-05-14	66	07:30:00	JarJarBinks	SA	3	DNA/RNA Shield	25		washout_2	control-washout	JarJarBinks_66
JAR-66-MGE	2023-05-14	66	07:30:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	JarJarBinks_66
OPH-66-DRS	2023-05-14	66	07:30:00	Ophelia	SA	2	DNA/RNA Shield	25		washout_2	control-washout	Ophelia_66
OPH-66-MGE	2023-05-14	66	07:30:00	Ophelia	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Ophelia_66
KUB-66-DRS	2023-05-14	66	07:30:00	Kubo	SA	2	DNA/RNA Shield	25		washout_2	control-washout	Kubo_66
KUB-66-MGE	2023-05-14	66	07:30:00	Kubo	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Kubo_66
KOR-66-DRS	2023-05-14	66	07:30:00	Korra	SA	3	DNA/RNA Shield	25		washout_2	control-washout	Korra_66
KOR-66-MGE	2023-05-14	66	07:30:00	Korra	SA	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Korra_66
WOL-66-DRS	2023-05-14	66	07:30:00	Wolverine	SA	2	DNA/RNA Shield	25		washout_2	control-washout	Wolverine_66
WOL-66-MGE	2023-05-14	66	07:30:00	Wolverine	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Wolverine_66
IRI-66-DRS	2023-05-14	66	07:30:00	Iris	SA	2	DNA/RNA Shield	25		washout_2	control-washout	Iris_66
IRI-66-MGE	2023-05-14	66	07:30:00	Iris	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Iris_66
GOO-66-DRS	2023-05-14	66	08:00:00	Goose	SA	3	DNA/RNA Shield	25		washout_2	control-washout	Goose_66
GOO-66-MGE	2023-05-14	66	08:00:00	Goose	SA	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Goose_66
LAM-66-DRS	2023-05-14	66	08:00:00	Lambchop	SA	3	DNA/RNA Shield	25		washout_2	control-washout	Lambchop_66
LAM-66-MGE	2023-05-14	66	08:00:00	Lambchop	SA	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Lambchop_66
FRA-66-DRS	2023-05-14	66	08:00:00	Franc	SA	2	DNA/RNA Shield	25		washout_2	gum-washout	Franc_66
FRA-66-MGE	2023-05-14	66	08:00:00	Franc	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Franc_66
IVY-66-DRS	2023-05-14	66	08:00:00	Ivy	SA	3	DNA/RNA Shield	25		washout_2	gum-washout	Ivy_66
IVY-66-MGE	2023-05-14	66	08:00:00	Ivy	SA	3	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Ivy_66
CHA-66-DRS	2023-05-14	66	08:00:00	Charles	SA	2	DNA/RNA Shield	25		washout_2	gum-washout	Charles_66
CHA-66-MGE	2023-05-14	66	08:00:00	Charles	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Charles_66
GRO-66-DRS	2023-05-14	66	08:00:00	Grogu	SA	2	DNA/RNA Shield	25		washout_2	gum-washout	Grogu_66
GRO-66-MGE	2023-05-14	66	08:00:00	Grogu	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Grogu_66
MAR-66-DRS	2023-05-14	66	08:00:00	Marshmallow	SA	3	DNA/RNA Shield	25		washout_2	gum-washout	Marshmallow_66
MAR-66-MGE	2023-05-14	66	08:00:00	Marshmallow	SA	3	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Marshmallow_66
BUD-66-DRS	2023-05-14	66	08:00:00	Buddy	SA	4	DNA/RNA Shield	25		washout_2	gum-washout	Buddy_66
BUD-66-MGE	2023-05-14	66	08:00:00	Buddy	SA	4	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Buddy_66
JOA-66-DRS	2023-05-14	66	08:00:00	Joans	SA	2	DNA/RNA Shield	25		washout_2	gum-washout	Joans_66
JOA-66-MGE	2023-05-14	66	08:00:00	Joans	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Joans_66
HEN-66-DRS	2023-05-14	66	08:00:00	Henry	SA	2	DNA/RNA Shield	25		washout_2	gum-washout	Henry_66
HEN-66-MGE	2023-05-14	66	08:00:00	Henry	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Henry_66
GIN-66-DRS	2023-05-14	66	08:00:00	Ginger	SA	2	DNA/RNA Shield	25		washout_2	gum-washout	Ginger_66
GIN-66-MGE	2023-05-14	66	08:00:00	Ginger	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Ginger_66
HAM-67-DRS	2023-05-15	67	07:30:00	Hamlet	SA/GR	2	DNA/RNA Shield	25		washout_2	control-washout	Hamlet_67
HAM-67-MGE	2023-05-15	67	07:30:00	Hamlet	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Hamlet_67
HER-67-DRS	2023-05-15	67	07:30:00	Hera	SA/GR	2	DNA/RNA Shield	25		washout_2	control-washout	Hera_67
HER-67-MGE	2023-05-15	67	07:30:00	Hera	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Hera_67
JAR-67-DRS	2023-05-15	67	07:30:00	JarJarBinks	SA/GR	2	DNA/RNA Shield	25		washout_2	control-washout	JarJarBinks_67
JAR-67-MGE	2023-05-15	67	07:30:00	JarJarBinks	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	JarJarBinks_67
OPH-67-DRS	2023-05-15	67	07:30:00	Ophelia	SA/GR	1	DNA/RNA Shield	25		washout_2	control-washout	Ophelia_67
OPH-67-MGE	2023-05-15	67	07:30:00	Ophelia	SA/GR	1	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Ophelia_67
KUB-67-DRS	2023-05-15	67	07:30:00	Kubo	SA/GR	2	DNA/RNA Shield	25		washout_2	control-washout	Kubo_67
KUB-67-MGE	2023-05-15	67	07:30:00	Kubo	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Kubo_67
KOR-67-DRS	2023-05-15	67	07:30:00	Korra	SA/GR	3	DNA/RNA Shield	25		washout_2	control-washout	Korra_67
KOR-67-MGE	2023-05-15	67	07:30:00	Korra	SA/GR	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Korra_67
WOL-67-DRS	2023-05-15	67	07:30:00	Wolverine	SA/GR	2	DNA/RNA Shield	25		washout_2	control-washout	Wolverine_67
WOL-67-MGE	2023-05-15	67	07:30:00	Wolverine	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Wolverine_67
IRI-67-DRS	2023-05-15	67	07:30:00	Iris	SA/GR	3	DNA/RNA Shield	25		washout_2	control-washout	Iris_67
IRI-67-MGE	2023-05-15	67	07:30:00	Iris	SA/GR	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Iris_67
GOO-67-DRS	2023-05-15	67	08:00:00	Goose	SA/GR	3	DNA/RNA Shield	25		washout_2	control-washout	Goose_67
GOO-67-MGE	2023-05-15	67	08:00:00	Goose	SA/GR	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Goose_67
LAM-67-DRS	2023-05-15	67	08:00:00	Lambchop	SA/GR	3	DNA/RNA Shield	25		washout_2	control-washout	Lambchop_67
LAM-67-MGE	2023-05-15	67	08:00:00	Lambchop	SA/GR	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Lambchop_67
FRA-67-DRS	2023-05-15	67	08:00:00	Franc	SA/GR	2	DNA/RNA Shield	25		washout_2	gum-washout	Franc_67
FRA-67-MGE	2023-05-15	67	08:00:00	Franc	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Franc_67
IVY-67-DRS	2023-05-15	67	08:00:00	Ivy	SA/GR	2	DNA/RNA Shield	25		washout_2	gum-washout	Ivy_67
IVY-67-MGE	2023-05-15	67	08:00:00	Ivy	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Ivy_67
CHA-67-DRS	2023-05-15	67	08:00:00	Charles	SA/GR	2	DNA/RNA Shield	25		washout_2	gum-washout	Charles_67
CHA-67-MGE	2023-05-15	67	08:00:00	Charles	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Charles_67
GRO-67-DRS	2023-05-15	67	08:00:00	Grogu	SA/GR	2	DNA/RNA Shield	25		washout_2	gum-washout	Grogu_67
GRO-67-MGE	2023-05-15	67	08:00:00	Grogu	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Grogu_67
MAR-67-DRS	2023-05-15	67	08:00:00	Marshmallow	SA/GR	2	DNA/RNA Shield	25		washout_2	gum-washout	Marshmallow_67
MAR-67-MGE	2023-05-15	67	08:00:00	Marshmallow	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Marshmallow_67
HEN-67-DRS	2023-05-15	67	08:00:00	Henry	SA/GR	3	DNA/RNA Shield	25		washout_2	gum-washout	Henry_67
HEN-67-MGE	2023-05-15	67	08:00:00	Henry	SA/GR	3	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Henry_67
GIN-67-DRS	2023-05-15	67	08:00:00	Ginger	SA/GR	2	DNA/RNA Shield	25		washout_2	gum-washout	Ginger_67
GIN-67-MGE	2023-05-15	67	08:00:00	Ginger	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	gum-washout	Ginger_67
HAM-68-DRS	2023-05-16	68	07:30:00	Hamlet	SA	2	DNA/RNA Shield	25		washout_2	control-washout	Hamlet_68
HAM-68-MGE	2023-05-16	68	07:30:00	Hamlet	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Hamlet_68
HER-68-DRS	2023-05-16	68	07:30:00	Hera	SA	2	DNA/RNA Shield	25		washout_2	control-washout	Hera_68
HER-68-MGE	2023-05-16	68	07:30:00	Hera	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Hera_68
JAR-68-DRS	2023-05-16	68	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	25		washout_2	control-washout	JarJarBinks_68
JAR-68-MGE	2023-05-16	68	07:30:00	JarJarBinks	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	JarJarBinks_68
OPH-68-DRS	2023-05-16	68	07:30:00	Ophelia	SA	2	DNA/RNA Shield	25		washout_2	control-washout	Ophelia_68
OPH-68-MGE	2023-05-16	68	07:30:00	Ophelia	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Ophelia_68
KUB-68-DRS	2023-05-16	68	07:30:00	Kubo	SA	2	DNA/RNA Shield	25		washout_2	control-washout	Kubo_68
KUB-68-MGE	2023-05-16	68	07:30:00	Kubo	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	Kubo_68
KOR-68-DRS	2023-05-16	68	07:30:00	Korra	SA	3	DNA/RNA Shield	25		washout_2	control-washout	Korra_68
KOR-68-MGE	2023-05-16	68	07:30:00	Korra	SA	3	Molecular Grade (95%) Ethanol	26		washout_2	control-washout	Korra_68
WOL-68-DRS	2023-05-16	68	07:30:00	Wolverine	SA	2	DNA/RNA Shield	26		washout_2	control-washout	Wolverine_68
WOL-68-MGE	2023-05-16	68	07:30:00	Wolverine	SA	2	Molecular Grade (95%) Ethanol	26		washout_2	control-washout	Wolverine_68
IRI-68-DRS	2023-05-16	68	07:30:00	Iris	SA	2	DNA/RNA Shield	26		washout_2	control-washout	Iris_68
IRI-68-MGE	2023-05-16	68	07:30:00	Iris	SA	2	Molecular Grade (95%) Ethanol	26		washout_2	control-washout	Iris_68
GOO-68-DRS	2023-05-16	68	08:00:00	Goose	SA	3	DNA/RNA Shield	26		washout_2	control-washout	Goose_68
GOO-68-MGE	2023-05-16	68	08:00:00	Goose	SA	3	Molecular Grade (95%) Ethanol	26		washout_2	control-washout	Goose_68
LAM-68-DRS	2023-05-16	68	08:00:00	Lambchop	SA	3	DNA/RNA Shield	26		washout_2	control-washout	Lambchop_68
LAM-68-MGE	2023-05-16	68	08:00:00	Lambchop	SA	3	Molecular Grade (95%) Ethanol	26		washout_2	control-washout	Lambchop_68
FRA-68-DRS	2023-05-16	68	08:00:00	Franc	SA	3	DNA/RNA Shield	26		washout_2	gum-washout	Franc_68
FRA-68-MGE	2023-05-16	68	08:00:00	Franc	SA	3	Molecular Grade (95%) Ethanol	26		washout_2	gum-washout	Franc_68
