Sample_ID	Subject	Sample_Date	Sample_Collected_By	Group_Phase	Diet_Trial	Sample_Notes	Sample_Box	Bristol	Sample_Time	Sample_Stabilizer
GIN-65-DRS	Ginger	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	2	730	DNA/RNA Shield
GIN-65-MGE	Ginger	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	2	730	Molecular Grade (95%) Ethanol
HAM-66-DRS	Hamlet	5/14/23	SA	control-washout	washout_2		24	1	730	DNA/RNA Shield
HAM-66-MGE	Hamlet	5/14/23	SA	control-washout	washout_2		24	1	730	Molecular Grade (95%) Ethanol
HER-66-DRS	Hera	5/14/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
HER-66-MGE	Hera	5/14/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
JAR-66-DRS	JarJarBinks	5/14/23	SA	control-washout	washout_2		25	3	730	DNA/RNA Shield
JAR-66-MGE	JarJarBinks	5/14/23	SA	control-washout	washout_2		25	3	730	Molecular Grade (95%) Ethanol
OPH-66-DRS	Ophelia	5/14/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
OPH-66-MGE	Ophelia	5/14/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
KUB-66-DRS	Kubo	5/14/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
KUB-66-MGE	Kubo	5/14/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
KOR-66-DRS	Korra	5/14/23	SA	control-washout	washout_2		25	3	730	DNA/RNA Shield
KOR-66-MGE	Korra	5/14/23	SA	control-washout	washout_2		25	3	730	Molecular Grade (95%) Ethanol
WOL-66-DRS	Wolverine	5/14/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
WOL-66-MGE	Wolverine	5/14/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
IRI-66-DRS	Iris	5/14/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
IRI-66-MGE	Iris	5/14/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
GOO-66-DRS	Goose	5/14/23	SA	control-washout	washout_2		25	3	800	DNA/RNA Shield
GOO-66-MGE	Goose	5/14/23	SA	control-washout	washout_2		25	3	800	Molecular Grade (95%) Ethanol
LAM-66-DRS	Lambchop	5/14/23	SA	control-washout	washout_2		25	3	800	DNA/RNA Shield
LAM-66-MGE	Lambchop	5/14/23	SA	control-washout	washout_2		25	3	800	Molecular Grade (95%) Ethanol
FRA-66-DRS	Franc	5/14/23	SA	gum-washout	washout_2		25	2	800	DNA/RNA Shield
FRA-66-MGE	Franc	5/14/23	SA	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
IVY-66-DRS	Ivy	5/14/23	SA	gum-washout	washout_2		25	3	800	DNA/RNA Shield
IVY-66-MGE	Ivy	5/14/23	SA	gum-washout	washout_2		25	3	800	Molecular Grade (95%) Ethanol
CHA-66-DRS	Charles	5/14/23	SA	gum-washout	washout_2		25	2	800	DNA/RNA Shield
CHA-66-MGE	Charles	5/14/23	SA	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
GRO-66-DRS	Grogu	5/14/23	SA	gum-washout	washout_2		25	2	800	DNA/RNA Shield
GRO-66-MGE	Grogu	5/14/23	SA	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
MAR-66-DRS	Marshmallow	5/14/23	SA	gum-washout	washout_2		25	3	800	DNA/RNA Shield
MAR-66-MGE	Marshmallow	5/14/23	SA	gum-washout	washout_2		25	3	800	Molecular Grade (95%) Ethanol
BUD-66-DRS	Buddy	5/14/23	SA	gum-washout	washout_2		25	4	800	DNA/RNA Shield
BUD-66-MGE	Buddy	5/14/23	SA	gum-washout	washout_2		25	4	800	Molecular Grade (95%) Ethanol
JOA-66-DRS	Joans	5/14/23	SA	gum-washout	washout_2		25	2	800	DNA/RNA Shield
JOA-66-MGE	Joans	5/14/23	SA	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
HEN-66-DRS	Henry	5/14/23	SA	gum-washout	washout_2		25	2	800	DNA/RNA Shield
HEN-66-MGE	Henry	5/14/23	SA	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
GIN-66-DRS	Ginger	5/14/23	SA	gum-washout	washout_2		25	2	800	DNA/RNA Shield
GIN-66-MGE	Ginger	5/14/23	SA	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
HAM-67-DRS	Hamlet	5/15/23	SA/GR	control-washout	washout_2		25	2	730	DNA/RNA Shield
HAM-67-MGE	Hamlet	5/15/23	SA/GR	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
HER-67-DRS	Hera	5/15/23	SA/GR	control-washout	washout_2		25	2	730	DNA/RNA Shield
HER-67-MGE	Hera	5/15/23	SA/GR	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
JAR-67-DRS	JarJarBinks	5/15/23	SA/GR	control-washout	washout_2		25	2	730	DNA/RNA Shield
JAR-67-MGE	JarJarBinks	5/15/23	SA/GR	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
OPH-67-DRS	Ophelia	5/15/23	SA/GR	control-washout	washout_2		25	1	730	DNA/RNA Shield
OPH-67-MGE	Ophelia	5/15/23	SA/GR	control-washout	washout_2		25	1	730	Molecular Grade (95%) Ethanol
KUB-67-DRS	Kubo	5/15/23	SA/GR	control-washout	washout_2		25	2	730	DNA/RNA Shield
KUB-67-MGE	Kubo	5/15/23	SA/GR	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
KOR-67-DRS	Korra	5/15/23	SA/GR	control-washout	washout_2		25	3	730	DNA/RNA Shield
KOR-67-MGE	Korra	5/15/23	SA/GR	control-washout	washout_2		25	3	730	Molecular Grade (95%) Ethanol
WOL-67-DRS	Wolverine	5/15/23	SA/GR	control-washout	washout_2		25	2	730	DNA/RNA Shield
WOL-67-MGE	Wolverine	5/15/23	SA/GR	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
IRI-67-DRS	Iris	5/15/23	SA/GR	control-washout	washout_2		25	3	730	DNA/RNA Shield
IRI-67-MGE	Iris	5/15/23	SA/GR	control-washout	washout_2		25	3	730	Molecular Grade (95%) Ethanol
GOO-67-DRS	Goose	5/15/23	SA/GR	control-washout	washout_2		25	3	800	DNA/RNA Shield
GOO-67-MGE	Goose	5/15/23	SA/GR	control-washout	washout_2		25	3	800	Molecular Grade (95%) Ethanol
LAM-67-DRS	Lambchop	5/15/23	SA/GR	control-washout	washout_2		25	3	800	DNA/RNA Shield
LAM-67-MGE	Lambchop	5/15/23	SA/GR	control-washout	washout_2		25	3	800	Molecular Grade (95%) Ethanol
FRA-67-DRS	Franc	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	DNA/RNA Shield
FRA-67-MGE	Franc	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
IVY-67-DRS	Ivy	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	DNA/RNA Shield
IVY-67-MGE	Ivy	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
CHA-67-DRS	Charles	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	DNA/RNA Shield
CHA-67-MGE	Charles	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
GRO-67-DRS	Grogu	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	DNA/RNA Shield
GRO-67-MGE	Grogu	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
MAR-67-DRS	Marshmallow	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	DNA/RNA Shield
MAR-67-MGE	Marshmallow	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
HEN-67-DRS	Henry	5/15/23	SA/GR	gum-washout	washout_2		25	3	800	DNA/RNA Shield
HEN-67-MGE	Henry	5/15/23	SA/GR	gum-washout	washout_2		25	3	800	Molecular Grade (95%) Ethanol
GIN-67-DRS	Ginger	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	DNA/RNA Shield
GIN-67-MGE	Ginger	5/15/23	SA/GR	gum-washout	washout_2		25	2	800	Molecular Grade (95%) Ethanol
HAM-68-DRS	Hamlet	5/16/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
HAM-68-MGE	Hamlet	5/16/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
HER-68-DRS	Hera	5/16/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
HER-68-MGE	Hera	5/16/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
JAR-68-DRS	JarJarBinks	5/16/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
JAR-68-MGE	JarJarBinks	5/16/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
OPH-68-DRS	Ophelia	5/16/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
OPH-68-MGE	Ophelia	5/16/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
KUB-68-DRS	Kubo	5/16/23	SA	control-washout	washout_2		25	2	730	DNA/RNA Shield
KUB-68-MGE	Kubo	5/16/23	SA	control-washout	washout_2		25	2	730	Molecular Grade (95%) Ethanol
KOR-68-DRS	Korra	5/16/23	SA	control-washout	washout_2		25	3	730	DNA/RNA Shield
KOR-68-MGE	Korra	5/16/23	SA	control-washout	washout_2		26	3	730	Molecular Grade (95%) Ethanol
WOL-68-DRS	Wolverine	5/16/23	SA	control-washout	washout_2		26	2	730	DNA/RNA Shield
WOL-68-MGE	Wolverine	5/16/23	SA	control-washout	washout_2		26	2	730	Molecular Grade (95%) Ethanol
IRI-68-DRS	Iris	5/16/23	SA	control-washout	washout_2		26	2	730	DNA/RNA Shield
IRI-68-MGE	Iris	5/16/23	SA	control-washout	washout_2		26	2	730	Molecular Grade (95%) Ethanol
GOO-68-DRS	Goose	5/16/23	SA	control-washout	washout_2		26	3	800	DNA/RNA Shield
GOO-68-MGE	Goose	5/16/23	SA	control-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
LAM-68-DRS	Lambchop	5/16/23	SA	control-washout	washout_2		26	3	800	DNA/RNA Shield
LAM-68-MGE	Lambchop	5/16/23	SA	control-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
FRA-68-DRS	Franc	5/16/23	SA	gum-washout	washout_2		26	3	800	DNA/RNA Shield
FRA-68-MGE	Franc	5/16/23	SA	gum-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
IVY-68-DRS	Ivy	5/16/23	SA	gum-washout	washout_2		26	3	800	DNA/RNA Shield
IVY-68-MGE	Ivy	5/16/23	SA	gum-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
CHA-68-DRS	Charles	5/16/23	SA	gum-washout	washout_2		26	2	800	DNA/RNA Shield
CHA-68-MGE	Charles	5/16/23	SA	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
GRO-68-DRS	Grogu	5/16/23	SA	gum-washout	washout_2		26	3	800	DNA/RNA Shield
GRO-68-MGE	Grogu	5/16/23	SA	gum-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
MAR-68-DRS	Marshmallow	5/16/23	SA	gum-washout	washout_2		26	2	800	DNA/RNA Shield
MAR-68-MGE	Marshmallow	5/16/23	SA	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
HEN-68-DRS	Henry	5/16/23	SA	gum-washout	washout_2		26	2	800	DNA/RNA Shield
HEN-68-MGE	Henry	5/16/23	SA	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
GIN-68-DRS	Ginger	5/16/23	SA	gum-washout	washout_2		26	2	800	DNA/RNA Shield
GIN-68-MGE	Ginger	5/16/23	SA	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
HAM-69-DRS	Hamlet	5/17/23	SA/GR	control-washout	washout_2		26	2	730	DNA/RNA Shield
HAM-69-MGE	Hamlet	5/17/23	SA/GR	control-washout	washout_2		26	2	730	Molecular Grade (95%) Ethanol
HER-69-DRS	Hera	5/17/23	SA/GR	control-washout	washout_2		26	2	730	DNA/RNA Shield
HER-69-MGE	Hera	5/17/23	SA/GR	control-washout	washout_2		26	2	730	Molecular Grade (95%) Ethanol
JAR-69-DRS	JarJarBinks	5/17/23	SA/GR	control-washout	washout_2		26	2	730	DNA/RNA Shield
JAR-69-MGE	JarJarBinks	5/17/23	SA/GR	control-washout	washout_2		26	2	730	Molecular Grade (95%) Ethanol
OPH-69-DRS	Ophelia	5/17/23	SA/GR	control-washout	washout_2		26	2	730	DNA/RNA Shield
OPH-69-MGE	Ophelia	5/17/23	SA/GR	control-washout	washout_2		26	2	730	Molecular Grade (95%) Ethanol
KUB-69-DRS	Kubo	5/17/23	SA/GR	control-washout	washout_2		26	2	730	DNA/RNA Shield
KUB-69-MGE	Kubo	5/17/23	SA/GR	control-washout	washout_2		26	2	730	Molecular Grade (95%) Ethanol
KOR-69-DRS	Korra	5/17/23	SA/GR	control-washout	washout_2		26	3	730	DNA/RNA Shield
KOR-69-MGE	Korra	5/17/23	SA/GR	control-washout	washout_2		26	3	730	Molecular Grade (95%) Ethanol
WOL-69-DRS	Wolverine	5/17/23	SA/GR	control-washout	washout_2		26	2	730	DNA/RNA Shield
WOL-69-MGE	Wolverine	5/17/23	SA/GR	control-washout	washout_2		26	2	730	Molecular Grade (95%) Ethanol
IRI-69-DRS	Iris	5/17/23	SA/GR	control-washout	washout_2		26	3	730	DNA/RNA Shield
IRI-69-MGE	Iris	5/17/23	SA/GR	control-washout	washout_2		26	3	730	Molecular Grade (95%) Ethanol
GOO-69-DRS	Goose	5/17/23	SA/GR	control-washout	washout_2		26	3	800	DNA/RNA Shield
GOO-69-MGE	Goose	5/17/23	SA/GR	control-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
LAM-69-DRS	Lambchop	5/17/23	SA/GR	control-washout	washout_2		26	3	800	DNA/RNA Shield
LAM-69-MGE	Lambchop	5/17/23	SA/GR	control-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
FRA-69-DRS	Franc	5/17/23	SA/GR	gum-washout	washout_2	sample may be switched with ivy	26	5	800	DNA/RNA Shield
FRA-69-MGE	Franc	5/17/23	SA/GR	gum-washout	washout_2	sample may be switched with ivy	26	5	800	Molecular Grade (95%) Ethanol
IVY-69-DRS	Ivy	5/17/23	SA/GR	gum-washout	washout_2	sample may be switched with franc	26	2	800	DNA/RNA Shield
IVY-69-MGE	Ivy	5/17/23	SA/GR	gum-washout	washout_2	sample may be switched with franc	26	2	800	Molecular Grade (95%) Ethanol
CHA-69-DRS	Charles	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	DNA/RNA Shield
CHA-69-MGE	Charles	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
GRO-69-DRS	Grogu	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	DNA/RNA Shield
GRO-69-MGE	Grogu	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
MAR-69-DRS	Marshmallow	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	DNA/RNA Shield
MAR-69-MGE	Marshmallow	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
BUD-69-DRS	Buddy	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	DNA/RNA Shield
BUD-69-MGE	Buddy	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
JOA-69-DRS	Joans	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	DNA/RNA Shield
JOA-69-MGE	Joans	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
HEN-69-DRS	Henry	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	DNA/RNA Shield
HEN-69-MGE	Henry	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
GIN-69-DRS	Ginger	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	DNA/RNA Shield
GIN-69-MGE	Ginger	5/17/23	SA/GR	gum-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
HAM-70-DRS	Hamlet	5/18/23	SA	control-washout	washout_2		26	2	800	DNA/RNA Shield
HAM-70-MGE	Hamlet	5/18/23	SA	control-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
HER-70-DRS	Hera	5/18/23	SA	control-washout	washout_2		26	2	800	DNA/RNA Shield
HER-70-MGE	Hera	5/18/23	SA	control-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
JAR-70-DRS	JarJarBinks	5/18/23	SA	control-washout	washout_2		26	3	800	DNA/RNA Shield
JAR-70-MGE	JarJarBinks	5/18/23	SA	control-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
OPH-70-DRS	Ophelia	5/18/23	SA	control-washout	washout_2		26	1	800	DNA/RNA Shield
OPH-70-MGE	Ophelia	5/18/23	SA	control-washout	washout_2		26	1	800	Molecular Grade (95%) Ethanol
KUB-70-DRS	Kubo	5/18/23	SA	control-washout	washout_2		26	2	800	DNA/RNA Shield
KUB-70-MGE	Kubo	5/18/23	SA	control-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
KOR-70-DRS	Korra	5/18/23	SA	control-washout	washout_2		26	3	800	DNA/RNA Shield
KOR-70-MGE	Korra	5/18/23	SA	control-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
WOL-70-DRS	Wolverine	5/18/23	SA	control-washout	washout_2		26	2	800	DNA/RNA Shield
WOL-70-MGE	Wolverine	5/18/23	SA	control-washout	washout_2		26	2	800	Molecular Grade (95%) Ethanol
IRI-70-DRS	Iris	5/18/23	SA	control-washout	washout_2		26	3	800	DNA/RNA Shield
IRI-70-MGE	Iris	5/18/23	SA	control-washout	washout_2		26	3	800	Molecular Grade (95%) Ethanol
GOO-70-DRS	Goose	5/18/23	SA	control-washout	washout_2		26	3	730	DNA/RNA Shield
GOO-70-MGE	Goose	5/18/23	SA	control-washout	washout_2		26	3	730	Molecular Grade (95%) Ethanol
LAM-70-DRS	Lambchop	5/18/23	SA	control-washout	washout_2		26	3	730	DNA/RNA Shield
LAM-70-MGE	Lambchop	5/18/23	SA	control-washout	washout_2		26	3	730	Molecular Grade (95%) Ethanol
FRA-70-DRS	Franc	5/18/23	SA	gum-washout	washout_2		27	2	730	DNA/RNA Shield
FRA-70-MGE	Franc	5/18/23	SA	gum-washout	washout_2		27	2	730	Molecular Grade (95%) Ethanol
IVY-70-DRS	Ivy	5/18/23	SA	gum-washout	washout_2		27	2	730	DNA/RNA Shield
IVY-70-MGE	Ivy	5/18/23	SA	gum-washout	washout_2		27	2	730	Molecular Grade (95%) Ethanol
CHA-70-DRS	Charles	5/18/23	SA	gum-washout	washout_2		27	2	730	DNA/RNA Shield
CHA-70-MGE	Charles	5/18/23	SA	gum-washout	washout_2		27	2	730	Molecular Grade (95%) Ethanol
GRO-70-DRS	Grogu	5/18/23	SA	gum-washout	washout_2		27	3	730	DNA/RNA Shield
GRO-70-MGE	Grogu	5/18/23	SA	gum-washout	washout_2		27	3	730	Molecular Grade (95%) Ethanol
MAR-70-DRS	Marshmallow	5/18/23	SA	gum-washout	washout_2		27	2	730	DNA/RNA Shield
MAR-70-MGE	Marshmallow	5/18/23	SA	gum-washout	washout_2		27	2	730	Molecular Grade (95%) Ethanol
BUD-70-DRS	Buddy	5/18/23	SA	gum-washout	washout_2	collected from bedding	27	2	730	DNA/RNA Shield
BUD-70-MGE	Buddy	5/18/23	SA	gum-washout	washout_2	collected from bedding	27	2	730	Molecular Grade (95%) Ethanol
JOA-70-DRS	Joans	5/18/23	SA	gum-washout	washout_2		27	2	730	DNA/RNA Shield
JOA-70-MGE	Joans	5/18/23	SA	gum-washout	washout_2		27	2	730	Molecular Grade (95%) Ethanol
HEN-70-DRS	Henry	5/18/23	SA	gum-washout	washout_2		27	2	730	DNA/RNA Shield
HEN-70-MGE	Henry	5/18/23	SA	gum-washout	washout_2		27	2	730	Molecular Grade (95%) Ethanol
GIN-70-DRS	Ginger	5/18/23	SA	gum-washout	washout_2		27	2	730	DNA/RNA Shield
GIN-70-MGE	Ginger	5/18/23	SA	gum-washout	washout_2		27	2	730	Molecular Grade (95%) Ethanol
