"","Sample_ID","Date","Study_Day","Sample_Time","Subject","Sample_Collected_By","Bristol","Sample_Stabilizer","Sample_Box","Sample_Notes","Diet_Trial","Group_Phase","Subj_Day","Known_Repro","Group","Room","Cage","Subject_Code","Sex","Housing","Origin","Subj_DOB","Age","Contraception","Previous_Exp","Subject_Notes","Extract_ID","Extract_Type","Extract_Date","Extracted_By","Extract_Conc_ng_uL","Extract_Kit","Extract_Box","Extract_Notes","Sequence_ID","Seq_ID","Library_Tube","Library_Tube_ID","Library_Barcode","F_Primer","R_Primer","Run_ID","Final_Lib_Conc_ng_uL","Vol_Added_Pool_uL","Full_Seq_ID","Pipeline","Kit","Sequencer","MinION_Position","Flow_Cell_Type","Flongle_Adapter","Flow_Cell_ID","Run_Date","Loaded_By"
"2167","MAR-60-MGE",2023-05-08,"60",08:00:00,"Marshmallow","SA/GR",3,"Molecular Grade (96%) Ethanol",22,"","washout_2","gum-washout","Marshmallow_60","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","RNA1-MAR-60-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","MAR-61-DRS",2023-05-09,"61",08:00:00,"Marshmallow","SA",3,"DNA/RNA Shield",23,"","washout_2","gum-washout","Marshmallow_61","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","MAR-61-MGE",2023-05-09,"61",08:00:00,"Marshmallow","SA",3,"Molecular Grade (95%) Ethanol",23,"","washout_2","gum-washout","Marshmallow_61","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","MAR-62-DRS",2023-05-10,"62",08:00:00,"Marshmallow","SA",3,"DNA/RNA Shield",23,"","washout_2","gum-washout","Marshmallow_62","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","MAR-62-MGE",2023-05-10,"62",08:00:00,"Marshmallow","SA",3,"Molecular Grade (95%) Ethanol",23,"","washout_2","gum-washout","Marshmallow_62","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","MAR-64-DRS",2023-05-12,"64",07:30:00,"Marshmallow","SA/GR",3,"DNA/RNA Shield",24,"","washout_2","gum-washout","Marshmallow_64","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","MAR-64-MGE",2023-05-12,"64",07:30:00,"Marshmallow","SA/GR",3,"Molecular Grade (95%) Ethanol",24,"","washout_2","gum-washout","Marshmallow_64","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","MAR-65-DRS",2023-05-13,"65",07:30:00,"Marshmallow","SA",4,"DNA/RNA Shield",24,"collected from bedding","washout_2","gum-washout","Marshmallow_65","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","MAR-65-MGE",2023-05-13,"65",07:30:00,"Marshmallow","SA",4,"Molecular Grade (95%) Ethanol",24,"collected from bedding","washout_2","gum-washout","Marshmallow_65","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","MAR-66-DRS",2023-05-14,"66",08:00:00,"Marshmallow","SA",3,"DNA/RNA Shield",25,"","washout_2","gum-washout","Marshmallow_66","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","DNA1-MAR-66-DRS","DNA",2023-07-11,"SA","3.97","Quick-DNA Fecal/Soil Microbe","DNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","MAR-66-DRS",2023-05-14,"66",08:00:00,"Marshmallow","SA",3,"DNA/RNA Shield",25,"","washout_2","gum-washout","Marshmallow_66","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","DNA2-MAR-66-DRS","DNA",2023-07-12,"SA","54","Quick-DNA Fecal/Soil Microbe","DNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","MAR-66-DRS",2023-05-14,"66",08:00:00,"Marshmallow","SA",3,"DNA/RNA Shield",25,"","washout_2","gum-washout","Marshmallow_66","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","RNA1-MAR-66-DRS","RNA",2023-07-13,"SA",">106","Quick-DNA/RNA MagBead","RNA Extracts 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","MAR-66-MGE",2023-05-14,"66",08:00:00,"Marshmallow","SA",3,"Molecular Grade (95%) Ethanol",25,"","washout_2","gum-washout","Marshmallow_66","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","DNA1-MAR-66-MGE","DNA",2023-07-11,"SA","6","Quick-DNA Fecal/Soil Microbe","DNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180","MAR-66-MGE",2023-05-14,"66",08:00:00,"Marshmallow","SA",3,"Molecular Grade (95%) Ethanol",25,"","washout_2","gum-washout","Marshmallow_66","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","DNA2-MAR-66-MGE","DNA",2023-07-12,"SA","10","Quick-DNA Fecal/Soil Microbe","DNA Extracts 4","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181","MAR-66-MGE",2023-05-14,"66",08:00:00,"Marshmallow","SA",3,"Molecular Grade (95%) Ethanol",25,"","washout_2","gum-washout","Marshmallow_66","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","RNA1-MAR-66-MGE","RNA",2023-07-13,"SA",">106","Quick-DNA/RNA MagBead","RNA Extracts 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182","MAR-67-DRS",2023-05-15,"67",08:00:00,"Marshmallow","SA/GR",2,"DNA/RNA Shield",25,"","washout_2","gum-washout","Marshmallow_67","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183","MAR-67-MGE",2023-05-15,"67",08:00:00,"Marshmallow","SA/GR",2,"Molecular Grade (95%) Ethanol",25,"","washout_2","gum-washout","Marshmallow_67","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184","MAR-68-DRS",2023-05-16,"68",08:00:00,"Marshmallow","SA",2,"DNA/RNA Shield",26,"","washout_2","gum-washout","Marshmallow_68","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185","MAR-68-MGE",2023-05-16,"68",08:00:00,"Marshmallow","SA",2,"Molecular Grade (95%) Ethanol",26,"","washout_2","gum-washout","Marshmallow_68","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186","MAR-69-DRS",2023-05-17,"69",08:00:00,"Marshmallow","SA/GR",2,"DNA/RNA Shield",26,"","washout_2","gum-washout","Marshmallow_69","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2187","MAR-69-MGE",2023-05-17,"69",08:00:00,"Marshmallow","SA/GR",2,"Molecular Grade (95%) Ethanol",26,"","washout_2","gum-washout","Marshmallow_69","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188","MAR-70-DRS",2023-05-18,"70",07:30:00,"Marshmallow","SA",2,"DNA/RNA Shield",27,"","washout_2","gum-washout","Marshmallow_70","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","DNA1-MAR-70-DRS","DNA",2023-08-29,"SA","30","Quick-DNA Fecal/Soil Microbe","DNA Extracts 6","","MAR-70-DRS-L209","CM001",41,"L209","barcode41","27F","1391R","MIN_16_2023-12-21",4.68,4.2,"LSK_UNO-CM-001","16S_LSK","SQK-LSK114 EXP-PBC096","Angel-MinION","MN43747","FLO-MIN114","","FAW97410",2023-12-21,"SA"
"2189","MAR-70-DRS",2023-05-18,"70",07:30:00,"Marshmallow","SA",2,"DNA/RNA Shield",27,"","washout_2","gum-washout","Marshmallow_70","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","RNA1-MAR-70-DRS","RNA",2023-09-15,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","MAR-70-MGE",2023-05-18,"70",07:30:00,"Marshmallow","SA",2,"Molecular Grade (95%) Ethanol",27,"","washout_2","gum-washout","Marshmallow_70","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","DNA1-MAR-70-MGE","DNA",2023-08-29,"SA","12","Quick-DNA Fecal/Soil Microbe","DNA Extracts 6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191","MAR-70-MGE",2023-05-18,"70",07:30:00,"Marshmallow","SA",2,"Molecular Grade (95%) Ethanol",27,"","washout_2","gum-washout","Marshmallow_70","","Group2","RoomF","F4","MAR","Female","Pair","Nebraska",2019-02-02,4.101369863,"Estrumate","","","RNA1-MAR-70-MGE","RNA",2023-09-15,"SA/SK","73","Quick-DNA/RNA MagBead","RNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192","OPH-2-DRS",2023-03-11,"2",08:00:00,"Ophelia","SA",1,"DNA/RNA Shield",1,"","run-in","baseline","Ophelia_2","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-2-DRS","DNA",2023-08-18,"SA","31","Quick-DNA Fecal/Soil Microbe","DNA Extracts 6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193","OPH-2-DRS",2023-03-11,"2",08:00:00,"Ophelia","SA",1,"DNA/RNA Shield",1,"","run-in","baseline","Ophelia_2","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","RNA1-OPH-2-DRS","RNA",2023-09-11,"SA/GC","30","Quick-DNA/RNA MagBead","RNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2194","OPH-2-MGE",2023-03-11,"2",08:00:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Ophelia_2","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-2-MGE","DNA",2023-08-18,"SA","3.51","Quick-DNA Fecal/Soil Microbe","DNA Extracts 6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2195","OPH-2-MGE",2023-03-11,"2",08:00:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Ophelia_2","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","RNA1-OPH-2-MGE","RNA",2023-09-11,"SA/GC","54","Quick-DNA/RNA MagBead","RNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2196","OPH-3-DRS",2023-03-12,"3",08:00:00,"Ophelia","SA",1,"DNA/RNA Shield",1,"","run-in","baseline","Ophelia_3","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197","OPH-3-MGE",2023-03-12,"3",08:00:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Ophelia_3","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2198","OPH-4-DRS",2023-03-13,"4",08:00:00,"Ophelia","SA",1,"DNA/RNA Shield",1,"","run-in","baseline","Ophelia_4","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199","OPH-4-MGE",2023-03-13,"4",08:00:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Ophelia_4","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2200","OPH-6-DRS",2023-03-15,"6",08:00:00,"Ophelia","SA",1,"DNA/RNA Shield",2,"","run-in","baseline","Ophelia_6","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201","OPH-6-MGE",2023-03-15,"6",08:00:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",2,"","run-in","baseline","Ophelia_6","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202","OPH-7-DRS",2023-03-16,"7",08:00:00,"Ophelia","SA",1,"DNA/RNA Shield",2,"","run-in","baseline","Ophelia_7","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203","OPH-7-MGE",2023-03-16,"7",08:00:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",2,"","run-in","baseline","Ophelia_7","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204","OPH-9-DRS",2023-03-18,"9",07:30:00,"Ophelia","SA",1,"DNA/RNA Shield",2,"","run-in","baseline","Ophelia_9","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205","OPH-9-MGE",2023-03-18,"9",07:30:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",2,"","run-in","baseline","Ophelia_9","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-9-MGE","DNA",2024-05-07,"SA","16","Quick-DNA Fecal/Soil Microbe","DNA Extracts 10","","OPH-9-MGE-S203","CM010",19,"S203","barcode19","27F","1492R","MIN_16_2024-7-21",2.32,1.7,"16S_UNO-CM-010","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG114","FA-08546","AVI583",2024-07-21,"SA"
"2206","OPH-11-DRS",2023-03-20,"11",07:30:00,"Ophelia","SA",2,"DNA/RNA Shield",3,"","run-in","baseline","Ophelia_11","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2207","OPH-11-MGE",2023-03-20,"11",07:30:00,"Ophelia","SA",2,"Molecular Grade (96%) Ethanol",3,"","run-in","baseline","Ophelia_11","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2208","OPH-14-DRS",2023-03-23,"14",07:30:00,"Ophelia","SA/GR",2,"DNA/RNA Shield",3,"","run-in","baseline","Ophelia_14","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2209","OPH-14-MGE",2023-03-23,"14",07:30:00,"Ophelia","SA/GR",2,"Molecular Grade (96%) Ethanol",3,"","run-in","baseline","Ophelia_14","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2210","OPH-15-MGE",2023-03-24,"15",07:30:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",3,"","intervention_1","gum","Ophelia_15","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-15-MGE","DNA",2023-06-15,"SA","3.59","Quick-DNA Fecal/Soil Microbe","DNA Extracts 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211","OPH-16-DRS",2023-03-25,"16",07:30:00,"Ophelia","SA",1,"DNA/RNA Shield",3,"","intervention_1","gum","Ophelia_16","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-16-DRS","DNA",2023-07-25,"SA","34","Quick-DNA Fecal/Soil Microbe","DNA Extracts 5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212","OPH-16-DRS",2023-03-25,"16",07:30:00,"Ophelia","SA",1,"DNA/RNA Shield",3,"","intervention_1","gum","Ophelia_16","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","RNA1-OPH-16-DRS","RNA",2023-07-26,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213","OPH-16-MGE",2023-03-25,"16",07:30:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",3,"","intervention_1","gum","Ophelia_16","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-16-MGE","DNA",2023-07-25,"SA","8.1","Quick-DNA Fecal/Soil Microbe","DNA Extracts 5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214","OPH-16-MGE",2023-03-25,"16",07:30:00,"Ophelia","SA",1,"Molecular Grade (96%) Ethanol",3,"","intervention_1","gum","Ophelia_16","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","RNA1-OPH-16-MGE","RNA",2023-07-26,"SA","52","Quick-DNA/RNA MagBead","RNA Extracts 2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215","OPH-17-DRS",2023-03-26,"17",07:30:00,"Ophelia","SA",2,"DNA/RNA Shield",4,"","intervention_1","gum","Ophelia_17","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-17-DRS","DNA",2023-10-04,"SA/SK","29","Quick-DNA Fecal/Soil Microbe","DNA Extracts 7","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2216","OPH-17-DRS",2023-03-26,"17",07:30:00,"Ophelia","SA",2,"DNA/RNA Shield",4,"","intervention_1","gum","Ophelia_17","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","RNA1-OPH-17-DRS","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217","OPH-17-MGE",2023-03-26,"17",07:30:00,"Ophelia","SA",2,"Molecular Grade (96%) Ethanol",4,"","intervention_1","gum","Ophelia_17","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-17-MGE","DNA",2023-10-04,"SA/SK","26","Quick-DNA Fecal/Soil Microbe","DNA Extracts 7","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218","OPH-17-MGE",2023-03-26,"17",07:30:00,"Ophelia","SA",2,"Molecular Grade (96%) Ethanol",4,"","intervention_1","gum","Ophelia_17","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","RNA1-OPH-17-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219","OPH-18-DRS",2023-03-27,"18",08:00:00,"Ophelia","SA/GR",2,"DNA/RNA Shield",4,"","intervention_1","gum","Ophelia_18","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220","OPH-18-MGE",2023-03-27,"18",08:00:00,"Ophelia","SA/GR",2,"Molecular Grade (96%) Ethanol",4,"","intervention_1","gum","Ophelia_18","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-18-MGE","DNA",2024-03-21,"SA","9.7","Quick-DNA Fecal/Soil Microbe","DNA Extracts 10","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","OPH-19-DRS",2023-03-28,"19",08:00:00,"Ophelia","SA",2,"DNA/RNA Shield",4,"","intervention_1","gum","Ophelia_19","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222","OPH-19-MGE",2023-03-28,"19",08:00:00,"Ophelia","SA",2,"Molecular Grade (96%) Ethanol",4,"","intervention_1","gum","Ophelia_19","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","","DNA1-OPH-19-MGE","DNA",2024-04-23,"SA","9.1","Quick-DNA Fecal/Soil Microbe","DNA Extracts 10","","OPH-19-MGE-S159","CM008",21,"S159","barcode21","27F","1492R","MIN_16_2024-6-11",2.54,1.6,"16S_UNO-CM-008","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG114","FA-08546","AUD426",2024-06-11,"SA"
"2223","OPH-20-DRS",2023-03-29,"20",07:30:00,"Ophelia","SA",1,"DNA/RNA Shield",4,"","intervention_1","gum","Ophelia_20","","Group1","RoomB","B2","OPH","Female","Pair","Nebraska",2017-08-06,5.594520548,"Estrumate","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
